X..Pathway.Id	Pathway.Name	hsa-let-7g-5p(+)	hsa-miR-100-5p(-)	hsa-miR-103a-3p(+)	hsa-miR-106b-5p(+)	hsa-miR-11400(-)	hsa-miR-122-5p(-)	hsa-miR-1273h-3p(-)	hsa-miR-1299(-)	hsa-miR-1307-3p(-)	hsa-miR-146-5p(+)	hsa-miR-148a-3p(-)	hsa-miR-148a-5p(-)	hsa-miR-148b-3p(-)	hsa-miR-151a-3p(-)	hsa-miR-15b-5p(+)	hsa-miR-16-5p(+)	hsa-miR-17-5p(+)	hsa-miR-191-5p(+)	hsa-miR-192-5p(-)	hsa-miR-193b-5p(-)	hsa-miR-197-3p(+)	hsa-miR-20a-5p(+)	hsa-miR-20b-5p(+)	hsa-miR-221-3p(+)	hsa-miR-223-3p(+)	hsa-miR-26b-5p(+)	hsa-miR-27a-5p(-).x	hsa-miR-27a-5p(-).y	hsa-miR-30a-3p(-)	hsa-miR-3168(+)	hsa-miR-335-5p(+)	hsa-miR-361-3p(-)	hsa-miR-361-5p(+)	hsa-miR-3615(-)	hsa-miR-375-3p(-)	hsa-miR-423-3p(-)	hsa-miR-499a-5p(+)	hsa-miR-502-3p(+)	hsa-miR-532-5p(-)	hsa-miR-548o-3p(-)	hsa-miR-582-3p(-)	hsa-miR-652-3p(+)	hsa-miR-664a-5p(-)	hsa-miR-6842-3p(-)	hsa-miR-769-5p(-)	hsa-miR-7706(-)	hsa-miR-93-5p(+)	hsa-miR-941(-)	hsa-miR-98-5p(-)	hsa-miR-98-5p(+)	hsa-miR-99a-5p(-)	hsa-miR-99b-5p(-)
path:hsa00970	Aminoacyl-tRNA biosynthesis	-7.23224154449048e-05	-3.55898241100723e-10	0.0246930289484019	-0.109887534884496	0	0	0	0	0	0	1.22408483853897e-05	0	0.000627495863095578	-1.59861543703721e-05	-0.00503894393870125	0.00758995760158045	-0.000845665795593747	-0.000307844000124451	0	0	-0.00338609626865663	0	0	0	1.02645558873726e-11	0	0.0058413589889185	0.0058413589889185	0.000310510677426967	0	0	0	0	0	0.000140524565324289	3.31997998280469e-05	-0.000812633658375188	0	0.000122487786186173	0	1.76339364468462e-16	0	0	0	-0.000117054958800941	0	0	0	-0.000526629585483622	0.000497024480065271	0	0
path:hsa00980	Metabolism of xenobiotics by cytochrome P450	-7.06372104804121e-05	-3.41664775943812e-10	0.0261396372820467	0	0	0.159410049300186	0	0	0	0	1.25029622675079e-05	0	-0.00110843964968357	-0.00051696862117238	0.0121375164321186	0.0146551803905985	0.00337459389816296	0.00824378601253381	0	0	-0.000788456490659723	0	0	0	-7.32654736550924e-07	0	0.0108745308778791	0.0108745308778791	-0.00031793867719996	0	0	0	0	0	8.17831535566903e-06	0.00105927293095171	0.00281670803856182	0	0.00218538518787379	0	-1.25866011190153e-11	0	0	0	0.0014697764547919	0	0	0	0.00591903241203892	-0.00558628699977325	0	0
path:hsa00982	Drug metabolism - cytochrome P450	-2.28127897263563e-06	-1.02935134286175e-12	-0.294761120329231	0	0	0.115316292251651	0	0	0	0	8.26085541045524e-07	0	0.0453354683448959	-0.000516158841863645	0.0168902689291019	0.00789587466086244	0.00328208482656244	0.0082357667654399	0	0	-0.000365045126938913	0	0	0	-7.84653830480853e-07	0	0.00539321140601944	0.00539321140601944	-0.000306914962847698	0	0	0	0	0	2.35738128355515e-08	0.00105675439311596	0.00281415850708013	0	0.00217981261207282	0	-1.34799166484109e-11	0	0	0	0.00144064916910638	0	0	0	0.00553441323753119	-0.00522328964736039	0	0
path:hsa00983	Drug metabolism - other enzymes	-2.06784789667593e-06	3.47227558225149e-10	-0.00611374115538043	-8.21087322809983e-09	0	0.128246979434281	0	0	0	0	-1.12952850632501e-05	0	0.0948980551874848	-0.000523832942107496	-0.000144287955623856	-0.000197672055562906	-0.000133756767514633	1.42910090667547e-08	0	0	0.000273526722463651	0	0	0	-7.11474674683096e-07	0	-0.000133771270962005	-0.000133771270962005	0.0562014683016101	0	0	0	0	0	-5.57433840413717e-05	0.00107339215500765	-0.000140140366978294	0	0.00198872428765886	0	-1.22227394293176e-11	0	0	0	-0.00589698909321237	0	0	0	-0.00388069285968779	0.00366253511774893	0	0
path:hsa01040	Biosynthesis of unsaturated fatty acids	0.000515282762293383	0.0858088879139362	-0.017557866169906	0	0	6.6621807498328e-05	0	0	0	0	2.42606322370141e-06	0	-0.00110224481322024	-2.87316095832129e-06	-2.438534235318e-06	-0.0332874170739138	-0.0220478407836606	-0.00188438327843413	0	0	-0.0184157651871559	0	0	0	3.27748427401675e-07	-0.052816330343582	2.69925409468762e-06	2.69925409468762e-06	0.00467144963191627	0	1.60800746979531e-10	0	-0.341655636910045	0	9.14963511960569e-08	6.49870026299601e-06	-0.000511845005686123	0	0.0376187955030909	0	4.28944017432405e-09	-0.607387798951193	0	0	-0.00268019566804023	0	0	0	0.000260679147933332	-0.000246024761116372	0.160891665108462	0
path:hsa01100	Metabolic pathways	-0.829728018634972	0.497199699524513	-0.459918555959976	-0.407672294215378	0	1.66395154856728	0	0	0	0	0.116041123538808	0	1.14548651700682	-0.00588958277340173	-0.432756289748068	-0.106382716511178	-0.135004749281176	-0.0119403543695463	0.39128852954378	0	-1.71944110880638	-0.00879410451244404	0	-0.174123643200826	0.0289967454349453	-0.598079618150266	0.0705793349863033	0.0705793349863033	0.380604316279897	0	-0.0730539048128172	0	-2.20266245408045	0	-0.289151772909264	0.0325498862840902	-0.403694405398957	0	2.72392459337491	0	0.0153809253687553	-3.37594409707529	0	0	-0.655248373958404	0	2.33171604923146e-05	0	0.244633959946344	-0.230881572361683	0.894257783955211	0
path:hsa01200	Carbon metabolism	-6.31931527710048e-05	-4.76407284993727e-09	0.0152377711459788	2.75033284361128e-14	0	1.05184743347638e-06	0	0	0	0	0.00039855567939685	0	0.000696525913447651	-0.000238091721458011	-0.00440178091458163	3.9715002368414e-05	-0.0105297320778533	0.0115182001691134	0	0	-0.244131648353846	0	0	-0.0315431986891586	-0.000448968646020281	0	0.0172851977174981	0.0172851977174981	0.0964539469531317	0	-0.00204066516893204	0	0	0	-0.285778514267634	0.000487729630554323	-0.18189912300358	0	8.29339405517686e-05	0	0.0106674763477454	0	0	0	-0.00621604908783676	0	0	0	0.00644594788856927	-0.00608358129918168	0	0
path:hsa01210	2-Oxocarboxylic acid metabolism	-1.02481290508657e-07	5.51504399877516e-13	0.0107361613666036	0	0	0	0	0	0	0	0.000182755944288697	0	-0.000191778831966349	2.96821502154539e-06	1.88946136237759e-06	5.6968647282423e-06	8.56101675215572e-05	4.36762564935869e-06	0	0	-0.000296605443551793	0	0	0	-0.000198051538405113	0	-4.13530306883285e-05	-4.13530306883285e-05	-0.000109149009409578	0	0	0	0	0	1.73154498662274e-08	-6.16714147428316e-06	-0.0802096476909729	0	-3.80928710754639e-07	0	-3.40241534047494e-09	0	0	0	-3.27459095036115e-05	0	0	0	0.000340296585704203	-0.000321166410395069	0	0
path:hsa01212	Fatty acid metabolism	-0.000129264247410217	1.1399893016935e-05	-0.00557242344381613	0	0	0.0304000057502998	0	0	0	0	0.00838107211389521	0	-0.0112750112037972	-0.000261493475894465	-0.0090132034687302	-0.000208246851076518	-0.00972848841312557	-0.00823175714189295	0	0	-0.00387921113977578	0	0	0	0.0299943892913666	0	0.00543867160136757	0.00543867160136757	0.0157464493176587	0	0.00224842053313512	0	0	0	0.000308943966907354	0.000537210516608584	-4.42434648061672e-05	0	2.49974123989167	0	0.0598995252867209	0	0	0	-0.014095125128888	0	0	0	-0.0041565987065623	0.00392293059090459	0	0
path:hsa01230	Biosynthesis of amino acids	0.0346761674645186	-1.58422113526661e-08	0.018188149663953	-0.34852471970608	0	0.0139910964303008	0	0	0	0	-0.00105273633877182	0	0.0961700136874375	-0.000524592160785666	-0.00950905467049493	3.12320864245669e-06	0.0150478067122499	0.0120420769405869	0	0	-0.00572446089046529	0	0	-0.0312974658310202	0.00112709489965104	0	0.0052680772920715	0.0052680772920715	-0.00409186621636615	0	-7.07003952922891e-06	0	0	0	0.000569729043189477	0.00107354384311474	-0.0715925265612029	0	0.000258279210962784	0	1.93628638667759e-08	0	0	0	-0.00261737784054739	0	0	0	0.00611898545868284	-0.00577499944925402	0	0
path:hsa01232	Nucleotide metabolism	6.52594842703362e-05	3.4477383594492e-10	0.00931348052026752	-8.16850546118497e-09	0	0.181877534470436	0	0	0	0	-1.18679542454317e-05	0	0.0947720467094325	-1.13358695328224e-06	0.00455456571154008	-0.00018010311606627	-0.00984703105602016	1.42172680498983e-08	0	0	-0.000147841265351283	0	0	0	8.45872528445344e-12	0	-3.49266904296748e-05	-3.49266904296748e-05	-0.000129004844414166	0	0	0	0	0	-5.57984521433949e-05	2.91447987449772e-06	-6.37874822385448e-05	0	-8.72984896409649e-06	0	1.45316198502927e-16	0	0	0	-0.00473455045976853	0	0	0	-0.00885396040694688	0.00835622454393635	0	0
path:hsa01240	Biosynthesis of cofactors	0.0350288236949279	0.0013376409849376	0.000250166118652212	-0.347078750256858	0	0.0055621907736959	0	0	0	0	-0.000592665077985657	0	0.0457261353723536	-1.14048523851824e-05	0.0324340477204832	0.00799579331938887	0.0319404510353845	0.0204123652712004	0.39128852954378	0	-1.21793477600608	0	0	-7.12227719220442e-05	0.000647547733185877	-1.65051032323694e-08	0.00541159292613804	0.00541159292613804	0.0530437712691614	0	1.29189023047933e-07	0	-1.06767386534389e-07	0	7.34966725445305e-07	3.07045576762981e-05	-0.0827847227588857	0	0.105329699991327	0	3.45278254043329e-06	-1.89808687172248e-07	0	0	-0.0149030716632844	0	0	0	0.0152978074958098	-0.0144378231423535	5.02786453463944e-08	0
path:hsa01250	Biosynthesis of nucleotide sugars	5.51356696262996e-05	-8.31002501362184e-10	-0.00415008841060257	4.4229851719725e-15	0	0.00177681527038953	0	0	0	0	6.80163818558919e-08	0	-0.00103652697271217	2.46417879430169e-07	0.00489529652143833	-4.95794798884782e-08	5.18460449832943e-05	-7.6981971879023e-15	0	0	0.000164471713072916	0	0	-0.00507266240167291	-5.66415625915943e-08	0	-4.99614510354719e-06	-4.99614510354719e-06	-0.000100710361500408	0	-0.00240409886335811	0	0	0	3.59084556599317e-05	-7.83478621276889e-07	-3.18843067043776e-05	0	-7.03990684526256e-06	0	-9.73070560431134e-13	0	0	0	-0.00162974822470643	0	0	0	0.00216688606218851	-0.00204507199767533	0	0
path:hsa03015	mRNA surveillance pathway	6.3920916183373e-07	0.00809114612548561	0.0128533780266134	0	0	0	0	0	0	0	-2.40005408070497e-05	0	0.00616224845888182	-0.000756248712025345	4.45123434029417e-05	0.0193130613303743	-0.00190717845724526	-0.00823581449905356	0	0	0.00155302899565948	0	0	0	-1.30201991156112e-05	0	0.0084460401657682	0.0084460401657682	0.0567062241587158	0	0	0	0	0	-2.89923748535563e-05	0.00156184902100044	-0.00639813507414504	0	0.000302042939432507	0	-2.23679783372236e-10	0	0	0	0.00667463872642984	0	0	0	-0.0319882728472104	0.0301900142307239	0	0
path:hsa03018	RNA degradation	-6.64923122924026e-08	-1.10658929553303e-13	0.0445342706882036	0	0	0	0	0	0	0	6.93048712432854e-08	0	-0.00184671716366743	-0.000263581582488534	-4.64057679916441e-06	-0.000231523189560946	6.04046158829812e-07	0	0	0	0.000770446576651076	0	0	0	-7.09513620546272e-08	0	7.81281712564126e-09	7.81281712564126e-09	-1.79732356677499e-06	0	0	0	0	0	1.37620085327737e-08	0.000539863967904319	-2.20794180840843e-05	0	-7.72011787396379e-05	0	-1.21890496093224e-12	0	0	0	0.00426540227899972	0	0	0	-0.00988128172744064	0.00932579378055542	0	0
path:hsa03250	Viral life cycle - HIV-1	6.89796306326895e-05	3.46081210988642e-10	-0.000299217983428539	0	0	0	0	0	0	0	-1.21675154960006e-05	0	0.0471660495778421	-0.000784995582286881	0.00480498184747539	-0.108349526292066	-0.0381399245111903	-0.970974484072555	0	0	-1.21427701349794	-0.105632660687164	0	0	1.18487472621818e-11	0	-7.99194230062315e-06	-7.99194230062315e-06	-2.07751007293551e-07	0	0	0	0	0	-5.75693962401896e-07	0.00160948975663801	0.000913498727262094	0	-3.45334440405874e-05	0	2.03554891695892e-16	0	0	0	-0.00158377192873352	0	0	0	-0.0258711249883407	0.0244167490784347	0	0
path:hsa03320	PPAR signaling pathway	-0.0119417730208733	0.000533253391433748	0.0356368738159656	-7.99903439352552e-09	0	0.0159916840380207	0	0	0	0	0.012569285933463	0	0.108578548633683	-0.000830925161135026	0.0515727190550786	0.047242807596115	-0.0983191928048877	0.0175486278832412	0	0	-0.00343037915360802	0	0	0	0.000165719559577945	0.0841760264850837	0.0220666345825571	0.0220666345825571	0.0764286144981274	0	0.00949043435861239	0	-0.00213534773068779	0	0.000505602175812933	0.00170794446078089	0.00951592149275771	0	0.000977023991284007	0	0.252829762303125	-0.00379617374344495	0	0	-0.0370989302363691	0	0	0	-0.034990128641654	0.0330231171489622	0.00100557290692789	0
path:hsa03440	Homologous recombination	0.0473000918065696	7.79364070256325e-10	-0.00860774856992645	0	0	0	0	0	0	0	4.34593792092021e-05	0	-0.00406961255661833	-0.00102593098259696	0.0190142699726525	0.0297615422408539	-0.0685522987092396	-0.000215717746826031	0	0	0.00185655690407248	0	0	0	2.41268565733943e-05	0	-0.000132997818150165	-0.000132997818150165	0.0638382640983504	0	-0.00230071135966361	0	0	0	0.214521536837309	0.00210038400166011	-0.03133964219212	0	-0.000253061500338339	0	-8.34762636114774e-05	0	0	0	0.00447558450450159	0	0	0	-0.062325094819187	0.0588214158516708	0	0
path:hsa03460	Fanconi anemia pathway	0.0709850225058034	1.54964535263414e-09	-0.020340887421191	4.34011270835149e-12	0	0	0	0	0	0	-0.000258240448269538	0	0.31705640769352	-0.00263048194921753	0.0268601458799406	0.0867681302175927	-0.145323134522961	-0.0330803966757966	0	0	0.00315667087822583	0	0	-0.118514692478281	0.000226842368799077	0	0.0196638506706175	0.0196638506706175	0.0873621274243367	0	0	0	0	0	1.71612099641851	0.00539113135824355	0.0910453446550829	0	-0.000294726500629797	0	3.89702580291459e-09	0	0	0	-0.000344409359622575	0	0	0	-0.167772660362533	0.158341121699948	0	0
path:hsa04010	MAPK signaling pathway	0.0752641740655874	1.23950763460772	0.120643294423601	-0.111960919115149	0	0.118956460924111	0	0	0	0	0.478382933118339	0	1.4718725094378	-0.0097449817912835	-0.627627033807598	-0.460040008074602	-0.104945118627201	0.204592699932779	0	5.14853328347079	-1.43448464565458	-0.443143341990665	-0.164969525641064	0.058039009963136	-0.39579874964029	-0.641948227775902	0.0653122727984033	0.0653122727984033	0.994231904423268	0	-0.230457273318735	0	-0.0455896740501843	0	0.000972356410846794	0.0718743268319507	-0.393945710029511	0	0.0821904017296693	0	0.0225869433948001	-0.0810483094225497	0	0	-0.844622653414631	0	-0.29440961410012	0	1.07402461990096	-1.01364705477637	0.665035641996759	0
path:hsa04012	ErbB signaling pathway	0.0295461595202388	0.420058953743809	0.367605728138787	-0.00447846787690337	0	0.0139295454026181	0	0	0	0	0.1682175372826	1.02970665669416	1.66619639877092	0.0737274961703731	-0.140118136726491	0.0924976771287123	0.0114412353572891	0.152070884455432	0.257426664173539	0	-1.25725467809092	-0.115249945600739	0	-0.10921147362991	0.0305954373248872	0.0596863382167964	0.0526005091526946	0.0526005091526946	0.253646994173256	0	-0.00253443441842309	0	0	0	-0.171782750115245	2.60456512487261	-0.199081705832282	0	0.190527955724754	0	-0.000258299493030448	0	0	0	5.01132907350987	0	-0.000476732470768542	0	0.551546346561233	-0.520540515929715	0.0257426664173539	0
path:hsa04014	Ras signaling pathway	-0.219150573546195	1.26515246498568	0.236296710935778	-0.11643935252299	0	-0.0184787403094717	0	0	0	0	0.125251464260599	0	2.04439295908823	0.165160348814365	-0.416547559347582	-0.489079819516331	0.00436826110101409	0.0725512293522677	0	0	-1.41975599093537	-0.108725815570397	-0.164969525641064	0.0625425135262868	-0.0330738694290125	-0.51026934003822	0.0607838013710228	0.0607838013710228	0.217759362351729	0	-0.272823411913794	0	-0.0939553001502627	0	-0.171466873868878	-0.843665694865527	-3.5857259390777	0	0.348813498413107	0	-0.000284792553582954	-0.167031644711578	0	0	0.00583563688136282	0	-0.0129467538425268	0	0.464450842665162	-0.438341188863397	0.713554534756029	0
path:hsa04015	Rap1 signaling pathway	-0.318609534068261	0.808889687654521	0.26574708765483	-0.111960910249687	0	-0.0164190519124912	0	0	0	0	0.231688100579186	0	2.033464766836	-0.00622197653192529	-0.392020726537284	-0.445951187753937	0.0215170562199728	0.081139195189872	0	0	-1.24079807050555	-0.126254372766929	0	0.0577481490218889	-0.029895228654499	-0.454109231811038	0.0584212161093528	0.0584212161093528	0.195097731125474	0	-0.0203366718706837	0	0	0	-0.00190229716750292	-0.0227736619246969	-1.91534039871603	0	0.266522032126975	0	0.000656125196361273	0	0	0	0.0260012271374271	0	-0.0339429565542953	0	0.211743838509986	-0.199840408027596	0.643566660433848	0
path:hsa04020	Calcium signaling pathway	0.0407222966143607	0.843819326783726	0.156912067457474	-0.111960901251774	0	8.59636225784877e-05	0	0	0	0	0.214527075685971	0	0.840392242145601	1.7114604562563	-0.139215905913621	-0.490670990402669	-0.0255568660686748	0.213355677586035	0.321783330216924	0	-0.028319811577226	-0.0178027303491862	0	-0.00987514543029587	0.031383351646867	-0.177496527622923	0.0341318515554295	0.0341318515554295	0.141684853915956	0	-0.00327797959347518	0	-0.000276731667149801	0	0.0203462800982248	0.00957920559682632	0.00189200645084503	0	0.000402847018001079	0	-0.000202076673979884	-0.000491967408266314	0	0	0.0130456701169336	0	-0.0510965917884144	0	-0.297201674119738	0.280494130268503	0.643696978256551	0
path:hsa04022	cGMP-PKG signaling pathway	0.0258361200580917	-0.00228101136441151	-0.552921550653218	-1.60082403216252e-08	0	0.190839242124243	0	0	0	0	0.318307380321599	0	0.90266684968968	-0.00383523108728641	-0.142371389923761	0.0668645510566009	-0.0812051271843072	0.0138313751605208	0.514853328347079	0	-1.43128383299985	-0.00288997019510173	0	0.0856422992500057	-0.331602973306759	0.0758040659989767	0.0388806633218791	0.0388806633218791	1.0762917020003	0	-0.229382022372518	0	-2.23683235589563e-08	0	-0.169831537805796	0.00785036624213689	-0.279244221870758	0	0.0658367610826443	0	-9.22680111914519e-05	-3.97659085489835e-08	0	0	-0.512583059105795	0	-0.038154869719374	0	-0.220862361955681	0.208446322885944	1.05336380678763e-08	0
path:hsa04024	cAMP signaling pathway	0.0436867750819697	-0.00120170765868564	-0.171987167336485	-3.19916181338319e-08	0	0.11140885486172	0	0	0	0	0.517343931617151	0	1.70015621104433	-0.0065848840326993	0.0690815241665083	-0.122319159471947	0.00168998897407179	-0.00779983357549852	0.257426664173539	0	-1.33000391216312	-0.00179321806532192	0	0.00478378218069766	-0.215719771603612	0.0548220023791503	-0.026593627963071	-0.026593627963071	0.218184652982216	0	-0.239184968844763	0	-0.00288271943642851	0	-0.152431020107806	0.0141043142106929	-1.97197412007177	0	0.284034951309386	0	0.0100477406087296	-0.00512483455365069	0	0	-1.49863711248255	0	-0.00486066549841864	0	0.055263004407845	-0.0521563292108437	0.00135752342435265	0
path:hsa04060	Cytokine-cytokine receptor interaction	-0.758703971119503	0.347746918257232	0.247734107497634	-0.391863120220311	0	0.111924636597191	0	0	0	0	0.17455761600514	0	0.792278872801912	1.71035482999063	-0.280016513086701	-0.327291610980678	-0.622286283992029	-0.0901513596608398	0.257426664173539	0	-0.0445457745179982	-0.125936805519276	0.0404925199300796	-0.435079872349114	-0.940034573934995	0.0845061285497311	-1.15295256479005	-1.15295256479005	0.518620308793576	0	-0.00230071135966361	0	-1.21477559790239	0	0.000138827608834751	0.0577698862594159	-0.156159511374693	0	2.21868794026642	0	4.32167401417271e-05	0	0	0	-0.164398833750325	0	-0.38866513576586	0	1.46905383382016	-1.38646923391482	0	0
path:hsa04061	Viral protein interaction with cytokine and cytokine receptor	-0.259153321537497	0.342537572282623	0.136908417753803	-0.15674524642814	0	0	0	0	0	0	-0.000585047675266784	0	0.322108232383378	-0.00260730743576179	-0.0120393343168345	0.00800201127707147	-0.215986376001099	-0.114686398569057	0	0	-0.007807546419369	-0.139001008935029	0	-0.434485884869529	-0.611345484326254	0	0.0228273593174073	0.0228273593174073	0.170081661558049	0	-0.00230071135966361	0	0	0	-5.39123930802186e-05	0.00535759715801958	-0.0271522947167974	0	2.14554438074344	0	-8.55491933193202e-05	0	0	0	-0.066420644616716	0	-0.376335286556244	0	0.827692995633993	-0.781163254303048	0	0
path:hsa04062	Chemokine signaling pathway	0.068197223177628	0.0412080967303986	0.348763736449062	-0.00447846739243093	0	-0.000512343190567787	0	0	0	0	0.452022925398908	0	1.83689674738473	0.165258740425696	0.0538529853521873	0.112130018766614	-0.288924236105395	-0.11752524014672	0	0	-1.18947150916352	-0.250592598105602	0	-0.193307230499591	-0.659188516602105	0.0657807637133145	0.0638551679807276	0.0638551679807276	0.207677031551793	0	-0.269006523139039	0	-1.21477559790239	0	-0.00214791877549247	0.0136714252437124	-1.86203572484075	0	2.51850247029768	0	-0.000177827519551893	0	0	0	5.08226179937317	0	-0.392347107300531	0	0.676183351797261	-0.638170904407492	0.0257426664173539	0
path:hsa04064	NF-kappa B signaling pathway	0.0617757857808781	0.342836688625857	0.225235922369117	-0.134353095106424	0	0.0111924636597191	0	0	0	0	0.11422866602522	0	0.231572621631253	-0.00615161279514469	0.0440701896502876	0.0936509782757436	-0.174449930370505	-0.07065346384682	0	0	-0.00495407756022916	-0.105632660687164	0	-0.23461544504755	-0.21041162201435	-0.38027757847379	0.0584913497623488	0.0584913497623488	0.326272378002365	0	0.00722852833054843	0	-0.151846949737798	0	-0.000226176027050004	-0.836318889893437	-0.283758080577416	0	2.61339800973463	0	0.320186547999901	-2.42955119580477	0	0	-0.0948290368170506	0	-0.287417494405662	0	0.376139384802186	-0.354994264121515	0.643566660433848	0
path:hsa04066	HIF-1 signaling pathway	0.0522113404215901	0.736442004650261	0.387989664272427	-3.20223768121211e-08	0	0.207344647058466	0	0	0	0	0.283255419018968	1.02970665669416	1.87562379361959	-0.0974907227409788	-0.468708927282181	-0.0359416923990595	-0.0301691250702064	0.127764083994079	0.257426664173539	0	-1.29615308258627	-0.105632660687164	0	-0.239972184925462	-0.0452881571818665	0.0525825526511014	0.0467951657606442	0.0467951657606442	0.124326802412903	0	-0.00469790502555295	0	0	0	0.574316357866852	2.60310542263172	-0.296627861956785	0	0.0924315727414332	0	-0.000256003832312592	0	0	0	0.014215523211473	0	-0.00210201359245647	0	0.248705383713782	-0.234724116223471	0	0
path:hsa04068	FoxO signaling pathway	0.0443405900258602	0.00922664255647477	-0.522355697935924	-0.0703754453087436	0	-0.00902616837155155	0	0	0	0	0.509267349454243	1.02970665669416	1.78529161118459	0.0362357550430807	-0.402234480595577	0.13241523407132	-0.101615951002498	0.0195319557291119	0.283784001674707	0	-1.15754589435763	-0.00277980686018852	0	-0.271433813066359	0.0998169243008464	0.0758040694568817	0.0633263309501654	0.0633263309501654	0.195964882597214	0	-0.00645278930532896	0	0	0	-0.171479601137264	5.12021387587041	-3.3149966826732	0	0.115405640383637	0	0.0118283626294023	0	0	0	-0.0145520626890197	0	-0.131879659790103	0	0.528471439603007	-0.498762792175485	0	0
path:hsa04070	Phosphatidylinositol signaling system	-0.0108940701470205	-0.000666128015562463	0.0440963586036886	-0.0010885246135058	0	1.69654352743054e-09	0	0	0	0	0.0532360676798648	0	0.962064323976137	-0.00331178112655314	0.0335689053461469	0.0883618398034009	-0.039914434750903	-0.00550156738975734	0	0	0.013328422540677	-0.00880272172393033	0	0.00450472920710268	-0.0011117523516469	0.050817271706471	0.0297078009009103	0.0297078009009103	0.0345227989861356	0	-0.0726631814924144	0	0	0	-0.000103470790847124	0.0272186195597773	0.0867802012290434	0	0.0666285857818678	0	7.41991451390948e-05	0	0	0	-0.0141761780430958	0	0	0	-0.20750675217507	0.195841514515622	0	0
path:hsa04071	Sphingolipid signaling pathway	-0.238150799687192	0.00976354702755175	0.141080139160184	-0.00155504427977934	0	0.110893073126249	0	0	0	0	0.612480090613909	0	1.84580885542374	-0.00717885977585853	-0.191284527666244	0.13003113049579	-0.106350435598982	0.00212241499060606	0	0	-1.2263564628462	-0.105632660687164	0	0.00891657265317322	-0.0337178959343622	0.0833588957640097	0.0630999663276356	0.0630999663276356	0.230987602532093	0	-0.222785549994093	0	0	0	0.00035503194169107	1.03703694649842	-0.336911352629379	0	0.207191244110119	0	0.0100506815897121	0	0	0	-0.0196973279757394	0	-1.54706612684271e-05	0	-0.0269842761602003	0.0254673231397447	0	0
path:hsa04072	Phospholipase D signaling pathway	-0.233987047713311	0.41087685601649	0.203262368744992	-0.00447845982978082	0	-0.0180489221965793	0	0	0	0	0.0804784583249103	0	1.49964824442257	0.168242905257513	-0.249157342982898	0.0231389406543298	-0.141390131951998	0.0430989874137013	0	0	-1.22090320482832	-0.15556869965619	0	0.046315819452657	-0.0298520164314845	-0.0360441071614299	0.0330408989440657	0.0330408989440657	0.177026263606759	0	-0.250337371385669	0	-2.23683235590928e-08	0	-0.00214728422814929	0.0075251700567225	-0.0485095550145326	0	1.60984470410484	0	-0.000173174662856206	-3.97659085494982e-08	0	0	0.146947273774456	0	-0.422874658407003	0	-0.199271372528824	0.188069096482829	0.025742676950992	0
path:hsa04080	Neuroactive ligand-receptor interaction	0.0262902333719275	0.00137805025786209	0.0743625253608223	-6.17609625456894e-15	0	0.223849273194382	0	0	0	0	0.44589742579575	0	0.395609069511612	-0.00186815608121961	0.0194595202368043	-0.216148391904918	-0.134656863291368	-0.0134927125879225	0.257426664173539	0	-0.021670964601033	-0.0490446061858513	0	0.00708328200107733	-0.119609659712963	-0.000722337385813404	0.00889713780106599	0.00889713780106599	0.11760382888295	0	-0.223337720720412	0	-0.00467261996448045	0	0.000100811417767937	0.00385148234577124	0.0794501066270848	0	0.00352465425927647	0	4.50188615770611e-06	-0.00830687993685414	0	0	-1.27018059577721	0	-0.134547604020872	0	-0.0613232614442555	0.0578759017255888	0.00220041915100098	0
path:hsa04110	Cell cycle	-0.515628957303114	-0.000192756460305734	0.347498238623075	-0.1567452705611	0	0.0159892337995987	0	0	0	0	0.443340499037613	1.02970665669416	0.225794785267055	0.0489605740219178	-0.158876569356737	0.126981484739377	-0.192294456125937	-0.262061680207469	0.724524981733281	0	0.0232481397124341	-0.105632660687164	0	-0.113956435075271	-0.204539892416113	0.0845061285497311	0.0632521401394921	0.0632521401394921	0.287846492269715	0	-0.00690213407899083	0	0	0	0.858946505409623	2.43293530646272	-0.545924062260381	0	-0.000832215505996755	0	-0.000167188881038124	0	0	0	4.83746638942672	0	0	0	0.838783437501545	-0.791630233855387	0	0
path:hsa04114	Oocyte meiosis	-0.00246377888571845	0.00823409711583242	0.130988543177354	-3.22674088873478e-12	0	0	0	0	0	0	0.00320000162228107	0	0.283480538356813	0.039820891008388	0.0541245847743002	0.106852257562979	-0.0182358290509149	-0.0501434727743139	-0.0621402241511841	0	-1.25260513379329	9.13495585157105e-05	0	0.00227975757617694	-0.163211026377998	0.0418082951772354	0.0356501408506133	0.0356501408506133	0.193910186781894	0	-0.0013147326416643	0	0	0	0.855164990356049	0.00336583977821196	-0.145834568561709	0	0.0463481868761664	0	-8.62805528078279e-05	0	0	0	-0.000684233542776067	0	-0.0013407607997057	0	0.0439977675798911	-0.0415243810036725	0	0
