X..Pathway.Id	Pathway.Name	hsa-miR-1-3p(-)	hsa-miR-11400(+)	hsa-miR-1228-5p(-)	hsa-miR-1246(-)	hsa-miR-126-3p(+)	hsa-miR-139-5p(+)	hsa-miR-142-3p(+)	hsa-miR-144-5p(+)	hsa-miR-146a-5p(-)	hsa-miR-146b-5p(+)	hsa-miR-150-5p(+)	hsa-miR-193a-5p(-)	hsa-miR-197-3p(-)	hsa-miR-199a-3p(-)	hsa-miR-199a-5p(+)	hsa-miR-20a-5p(-)	hsa-miR-215-5p(+)	hsa-miR-221-3p(-)	hsa-miR-223-3p(-)	hsa-miR-224-5p(+)	hsa-miR-3168(-)	hsa-miR-32-5p(+)	hsa-miR-335-5p(-)	hsa-miR-338-5p(-)	hsa-miR-340-3p(+)	hsa-miR-342-5p(+)	hsa-miR-363-3p(+)	hsa-miR-370-3p(+)	hsa-miR-374a-5p(+)	hsa-miR-375-3p(+)	hsa-miR-378a-3p(-)	hsa-miR-381-3p(+)	hsa-miR-409-3p(+)	hsa-miR-4433b-3p(+)	hsa-miR-450b-5p(-)	hsa-miR-493-3p(+)	hsa-miR-495-3p(+)	hsa-miR-501-3p(-)	hsa-miR-502-3p(-)	hsa-miR-542-3p(-)	hsa-miR-543(+)	hsa-miR-654-3p(+)	hsa-miR-99b-5p(+)
path:hsa04070	Phosphatidylinositol signaling system	0.00383920531913345	0	-1.55381971209459e-11	0	-0.051055785998796	0	-0.144837414030118	-0.191459197495484	0.0123089469089907	0	-0.0215406040244579	-0.00166532003890616	-0.0141223257993762	4.99052213416407e-09	0.0104978374038465	0.00932705304976591	0	-0.0047730519726934	0.00117797352764468	-0.0703981468943932	0	0	0.0769913408374697	0	-1.21900796622128	0	-0.00383878299187945	0	-0.0287268400598578	9.76540578811325e-05	0.131923973727672	0	0	0	-0.922534578263528	0	-0.107563477978269	0	0	0	0	0	0
path:hsa04071	Sphingolipid signaling pathway	0.0904462665019861	0	2.40871366714738e-09	0	-0.161970079720318	0	-0.441736581055413	-0.607387798951193	0.0633241980759087	0.124592369015629	-0.0956235248036153	0.0600281086699259	1.29940399635656	0.00111832195511353	-0.167960830460308	0.111924636597191	0	-0.00944768547347721	0.0357262917049099	-0.111846386566516	0	0	0.236055700575799	0	-3.23713314288701	0	-0.828176213038326	0.539900265734392	0.0542750959626566	-0.000335073400905722	0.688839477187571	0	0	0	-1.2215608048528	0	0.00212096460143545	0	0	0.00349475610972979	0	0	0
path:hsa04072	Phospholipase D signaling pathway	-0.0089676963401898	0	0.000132700907520427	0	-0.0346240387807926	0	-0.0576178149202712	-0.0792244955153728	0.140577994422937	-0.0311480991364684	-0.123942035007569	0.921831561151827	1.2936259167555	0.0426787878022666	-0.0811697172468469	0.164835099879601	0	-0.0490746065394686	0.0316301423163272	0.00311742539689858	0	0.00555325987612518	0.26524863746466	1.2871333208677	-2.47028225746473	0	0.153891460075781	0.539900265734392	0.0702184831907721	0.00202657210393557	0.502905593144757	0	-0.404925199300795	0	-0.507651374950811	0	0.00107383106703871	0	0	0.0745989232580315	0	0	0
path:hsa04080	Neuroactive ligand-receptor interaction	0.0974298739081903	0	0.00102018049790523	0	-0.226758111608445	0	0	0	0.070877134466273	-0.00143772921984014	-0.160767549695122	0.429555673732553	0.0229617887299506	0.000704134128320315	-0.0677517346537228	0.0519659325884118	0	-0.0075051954455062	0.126734171134192	-0.421563398858068	0	0	0.236640761176193	1.2871333208677	-0.908573252149913	0	-0.974815099260418	0	-0.0201196832952857	-9.51441846069809e-05	0.0782815770880704	-0.694157484515648	0	0	-0.138305580424077	0	0	0	0	0	0	0	0
path:hsa04110	Cell cycle	-0.0713561634011787	0	-1.54494523503613e-10	0	0	0	-0.147245527018471	0	-0.0218309626045074	0.124592369015629	-0.0866221161277637	-0.000481891150764336	-0.0246329077763267	0.205941331338831	-0.239706727262872	0.111924636597191	0	0.120744213965075	0.216723246194667	0.0159815517282019	0	-0.694157484515648	0.00731325750493009	0	-3.7627077322729	0	-0.766989756402906	0.264484265986814	-1.3544908416069	-0.810659811037859	0.632488474954081	-0.694157484515648	-0.404925199300795	0	-1.72087970846513	0	0.339899929642151	0	0	0	0	0	0
path:hsa04114	Oocyte meiosis	0.108378427083299	0	-5.46568647207588e-07	0	0	0	-0.000929971749590343	0	-0.00722676640343268	0	-0.0328234142535879	0.0205852427895811	1.32549344390753	0	-0.0270137994098046	-9.67907659778103e-05	0	-0.00241555061269325	0.172932639367208	0.0165763609480351	0	0	0.00139304427421872	0	-1.97390318160488	0	0.0765810915463998	0.115266954357845	0.199848714824714	-0.808139838098673	0.801113338628231	0	0	0	-0.810022676733509	0	0.000775327059945668	0	0	0	0	0	0
path:hsa04115	p53 signaling pathway	-0.0304125181991266	0	-1.01129507503952e-10	0	0	0	0	0	-0.0096005042186219	0.124592369015629	-0.0204993382146028	0.000936320713194275	1.29323672564021	0	-0.0791103465883241	0	0	0.572949446355267	0.0938899000280111	0.00838204495578499	0	-0.694157484515648	-0.0714185641792566	0	-3.19741037960336	0	-0.706457880080376	-0.506156499125994	-1.77774099515857	0.000245059817878785	0.301479453705447	0	0	0	-0.9652132081996	0	0.0145573466700246	0	0	-0.190686417906325	0	0	0
path:hsa04122	Sulfur relay system	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
path:hsa04130	SNARE interactions in vesicular transport	-1.03132998515731e-05	0	-2.68805627984117e-11	0	0	0	0	0	5.6716477704238e-06	0	0	2.21145713519905e-12	0.000256551563996767	0	-0.00491992168848242	0	0	0	-1.73613663560745e-12	0	0	0	0	0	-0.103149447649076	0	0.000199991434349709	0	-0.000278242210790138	2.63470734957751e-05	0.0148784080606956	0	0	0	0	0	0	0	0	0	0	0	0
path:hsa04136	Autophagy - other	-0.00157989988543624	0	5.47500837187183e-11	0	0	0	0	0	-9.77541037796385e-05	0	1.46712028732172e-05	0.858615932081663	0.00108986092733431	0	-0.018217801466023	0.00932705304976591	0	-0.00263557223339733	0.000265763087557116	-0.0809802991679796	0	0	4.28863866029852e-07	0	-0.787277671957323	0	-0.000816333979505917	0	-0.000475130755344437	7.8248366743141e-05	0.04350724888122	0	0	0	-0.0068006116853695	0	-1.27527462616779e-06	0	0	0	0	0	0
path:hsa04137	Mitophagy - animal	-0.0162450713670511	0	-1.03300470750467e-10	0	0	-0.269950132867196	0	0	-0.00854045334823143	0.124592369015629	-0.137381143704806	-0.0714219398255065	-0.021911157459566	0	-0.277833296032127	0.186541060995318	0	0.484444726696737	0.0329245444028649	0.0106784245422814	0	0	0.00156603026448164	0	-3.683318667328	0	0.154451162440791	0.607387798951193	0.206914678699632	0.000303560474451997	0.371637056450522	0	0	0	-0.849950512489623	0	0.0020955312657189	0	0	0	0	0	0
path:hsa04140	Autophagy - animal	0.0417076886891562	0	4.06912400424094e-11	0	0	0	0	0	-0.012504558969551	0	-0.00873042943442631	0.766165351139222	1.27464437472681	0.00085530620627722	-0.310585426367582	0.326446856741808	0	0.838665802159141	-0.0640857337726283	-0.111715743281581	0	0	0.00198647485566785	0	-3.5396881114052	0	0.0686266359277218	0.539900265734392	0.186618412483123	0.000193160113705741	0.589838872014094	0	0	0	-1.07782572333407	0	-0.106500586312708	0	0	0.00267283189461632	0	0	0
path:hsa04141	Protein processing in endoplasmic reticulum	-0.0199737630871329	0	6.96157049578319e-11	0	0	0	0	0	0.00505172259234508	0	-0.0803028289265545	0.000110898393448766	0.0153792293524056	0	-0.368149004657251	0.111924636597191	0	-0.00725885803954742	-0.0332945674753195	-0.000408493718478966	0	0	0.00243775250164336	0	-1.37808897319838	0	-0.00595523050988866	0	-0.00301583907563151	-0.000394228520250308	0.199567279677641	0	0	0	-0.0428772827875976	0	0.000866166526093159	0	0	0	0	0	0
path:hsa04144	Endocytosis	-0.0300261037352942	0	2.2249088953569e-06	0	-0.00852474103791147	0	0	0	0.0152611172361361	0	-0.241957632580348	-0.0020757476374407	-0.0238236254011978	0.221401283930377	-0.283784801333968	0.00333904496659802	0	-1.61667184851816e-05	-0.0673906099689639	-0.24091598870422	0	-0.555325987612519	0.241337497662693	0	-2.34276945768019	0	0.0741744415116304	0	-0.0240535635766453	0.000274399626623031	0.144984160086031	0	0	0	-0.250882395951005	0	0.179520051056082	0	0	0.0483123518485784	0	0	0
path:hsa04145	Phagosome	-0.000143528316192191	0	-1.45074765698454e-13	0	0	0	0	0	2.40047980289465e-05	0	1.46712028732172e-05	-0.00166312588980563	0.000355879419851414	0	0.000117091059658026	0.00932705304976591	0	0	6.01699325651838e-05	-0.080980299977599	0	0	4.28863866029852e-07	0	-0.199265067502889	0	-3.02692095104241e-06	0	2.77895804783175e-06	-1.43192909977163e-08	-0.000869510818931512	0	0	0	0.00132517413066988	0	-1.27527462616779e-06	0	0	0	0	0	0
path:hsa04150	mTOR signaling pathway	0.357780298289876	0	-6.01343147310497e-11	0	-0.161970079720318	-0.337437666083995	0	0	-0.0164466443323196	0.124592369015629	-0.114229048062528	0.949302530147808	1.29658362835649	0.00823671593168336	-0.277644489157923	0.0167886954895786	0	0.266169838239196	-0.0639241355472722	0.0107738277696176	0	0	0.00201299259605399	0	-2.73148653092352	0	0.0700144093902633	0.539900265734392	-0.172378798854179	8.72205556654908e-05	0.964468836536446	0	0	0	-1.02128692057779	0	-0.106504180735949	0	0	0.597798991005487	0	0	0
path:hsa04151	PI3K-Akt signaling pathway	0.40272773691336	0	3.80765252920732e-05	0	-0.161970079720318	0	-0.724447992930877	0	0.341446320248894	-0.373777107046888	-0.899562016375553	1.78506478989865	1.38506206490761	0.938745462779345	-0.359073911269149	0.241647815029199	0	0.384324080903597	0.262220300729966	-0.497012200244681	0	-0.555325987612519	0.377556948138243	1.2871333208677	-4.1562824878639	0	-0.619116216886325	0.539900265734392	0.080366195251263	-0.651873828669352	1.34090393149475	0	0	0	-1.6805995511733	0	0.171038446406133	0	0	0.740685654960831	0	0	0
path:hsa04152	AMPK signaling pathway	0.00762677541227844	0	2.06906233541175e-05	1.71617776115693	0	0	-0.0176694632422165	0	-0.0113200403714091	0	-0.122083897720289	0.768181127605646	0.00655711244850815	0.00787358963481737	-0.0252405168500724	0	0	0.0394728770673397	0.093462704566632	0.010807047292115	0	0	0.000821198902501255	0	-2.76662733940608	0	0.0743122965925363	-0.607387798951193	-0.0874230926419163	-0.97388175839699	0.221625429172719	0	0	0	-1.04946355891359	0	0.00192574147624353	0	0	0.0246046990846872	0	0	0
path:hsa04210	Apoptosis	-0.000831917568836488	0	-1.09695142467748e-10	0	0	0	0	0	0.0218564276585442	0.124592369015629	-0.257872265360233	0.0372900254617275	1.28065482136878	0.00823671593168336	-0.309830214543194	0.111924636597191	0	0.594729935451702	0.222124393334028	-0.101210780426812	0	0	0.381065592764022	0	-3.4080135350489	0	0.147206996189924	-0.067487533216799	-1.56933168826455	0.162232766102318	0.69036867846686	0	0	0	-0.931045542628552	0	-0.105858041592024	0	0	0.411782444558092	0	0	0
path:hsa04211	Longevity regulating pathway	-0.00432781774048823	0	-5.47347883103821e-07	0	0	0	0	0	-0.00625516182981613	0.124592369015629	-0.128588239611955	0.739111062175329	-0.0195774021785391	0.00787350370709988	-0.0890016471443845	-9.67907659778103e-05	0	-0.0550704918431646	0.0314103403568259	0.0107769786562817	0	0	0.000857519697198665	0	-3.34265671111389	0	0.145771168101587	0.607387798951193	0.0394288718838005	-1.15211666086112	0.264834165919037	0	0	0	-0.725229225966543	0	-0.105861490147159	0	0	0.0246046990846872	0	0	0
path:hsa04213	Longevity regulating pathway - multiple species	0.114078076464834	0	-5.4720682432391e-07	0	0	0	0	0	-0.0109365177723031	0	-0.161488412055144	0.77039853856589	-0.0251747519173714	0.00787350370709988	-0.0568438448192623	-9.67907659778103e-05	0	-0.086463987474084	-0.0956812090960538	0.0109679301045953	0	0	0.000857519697198665	0	-2.74211718270511	0	0.0708095744501785	0.607387798951193	-0.026980165557785	0.00190180738280377	0.145276963085986	0	0	0	-0.674631645304736	0	-0.106054311670635	0	0	0.0246046990846872	0	0	0
path:hsa04215	Apoptosis - multiple species	-0.00310135020563984	0	8.89723153524471e-12	0	0	0	0	0	0.0858630417804393	0	-0.0192701010024396	-2.8798103587968e-05	0.0053627193736015	0	-0.0563286245498241	0	0	0.475214727819687	0.000180688734126231	-0.242874774143273	0	0	0.061231699503183	0	-1.66101484618016	0	-0.00327292010003336	0	-0.0132735087672134	9.68629866059823e-05	0.260385924230306	0	0	0	-0.167889611293765	0	0.000192821523476569	0	0	0.163445501062565	0	0	0
path:hsa04216	Ferroptosis	0.0070909174310901	0	-1.18140214292496e-10	0	0	0	0	0	0.0052723458761329	-0.000439845130851074	-0.13767456776227	-1.30194384036177e-07	0.0147488012652286	0.000215416062728552	-0.0664907994271776	0	0	0.00482976855860299	0.131543589030749	0.0107187316661147	0	0	0	0	-2.04976166578169	0	-0.00361365978354338	0	-0.0212774793546602	0.000132650535144907	0.144630683853885	0	0	0	-0.0321578579520649	0	-0.107980053146879	0	0	0	0	0	0
path:hsa04217	Necroptosis	0.00409014290342724	0	4.95483313869295e-07	0	0	0	0	0	0.108146974236132	0.111451767596012	-0.146115936590675	-0.00516866983085899	0.088447559569913	0.00643566660433848	-0.0694512830505024	8.76602730241158e-05	0	0.317604948944287	0.318310354626437	0.0462256341386467	0	0	0.250230153455082	0	-2.09099150240579	0	0.0663869115751917	0	0.217405626103516	0.000162696770091061	0.287125996174121	0	0	0	-1.18934110101897	0	-0.107787231623402	0	0	0.0583733932366303	0	0	0
path:hsa04218	Cellular senescence	0.174134425437671	0	-1.45445432519673e-10	0	0	0	-0.147245527018471	0	-0.0254150490610689	0.124592369015629	-0.103687553804829	0.871052611678369	1.2682166425675	0.000609259215430349	-0.241851121361374	0.122099603560572	0	0.0532358909959728	0.0218709101872938	0.0105898007284289	0	-0.694157484515648	0.00731325750493009	0	-3.92958846653015	0	-0.666450884898693	0.0834823566322285	-1.43324059010671	0.000356766685603073	1.01189686000605	0	0	0	-1.49655230217178	0	0.218328172138124	0	0	0.00190393504821984	0	0	0
path:hsa04260	Cardiac muscle contraction	0.103386295592039	0	-5.38386143728627e-09	0	-0.00905422805889976	-0.269950132867196	-0.0246933492515448	-0.0339533552208741	0.0046262028389603	0	-0.000493882767162364	-0.000466731400331673	0.00096376344517092	0	-5.34631964978885e-05	-9.48029619371919e-07	0	1.2032160493077e-09	0.000236231601175498	2.81654862640979e-05	0	0	0.0130666225878286	0	-0.103049926063949	0	0.000174602345601619	0	0.0139259529524016	4.48158799083866e-07	0.000195080720725994	0	0	0	0.000305956226360944	0	0	0	0	0	0	0	0
path:hsa04261	Adrenergic signaling in cardiomyocytes	0.253505770746978	0	4.31633425494618e-05	0	-0.016096405438044	-0.269950132867196	-0.0438992875583019	-0.0603615203926651	0.00512543055070204	-0.000887004606752101	-0.0575148946672216	0.0102023125996957	1.56178156360168	0.000434414357705647	-0.0615560744472432	0.00316081243053862	0	-0.00703288068654043	-0.000908435354249048	-0.0487496821441984	0	0	0.0208077064979816	0	-1.87026720698112	0	-0.00337942293271161	0	-0.00743771954590268	-0.000749380144325419	0.592619225881552	0	0	0	-0.697751724691195	0	0.000192821523476569	0	0	0	0	0	0
path:hsa04270	Vascular smooth muscle contraction	-0.0160188304619167	0	-6.35655955702829e-08	0	-0.452235827329774	0	-0.438244592272366	-0.602586314374503	0.113188640937169	-0.131849516376645	-0.0990623890760571	0.0399936558838289	1.46398374032462	0.0651831323774758	-0.102487056465011	0.00882208378258833	0	0.00045249091157517	0.225343846645862	-0.244544697165039	0	0	0.232951093724961	0	-1.48198920774958	0	0.0771924526152719	-0.067487533216799	0.015070530271465	0.00169518511816552	0.418271169334735	0	0	0	-0.122446182463542	0	0.000866137043937824	0	0	0.00190393504821984	0	0	0
path:hsa04310	Wnt signaling pathway	0.0837797035490445	0	-6.97135703336978e-11	0	-0.161970079720318	-0.337437666083995	-0.441736581055413	0	-0.0243033765037515	0	-0.081518804895601	-0.00446374483126888	0.0105455105483272	0	-0.330243467803276	0.12871333208677	-0.971820478321908	0.118229893274273	0.0641416884288137	0.009810811330515	0	0	0.569621501217333	0	-3.73565193281106	0	0.0891341440530092	0	-1.09962399451895	0.161097565599448	1.07709927287117	0	-0.404925199300795	0	-1.85735017821944	-1.61970079720318	0.0878623408641567	0	0	0.572059253718976	-0.971820478321908	0	0
path:hsa04330	Notch signaling pathway	-0.0259796791792589	0	-6.13819241407638e-11	0	0	0	0	0	0.227394521844473	0	0.0566895279021113	8.67900298097476e-05	0.00108555678686178	0	-0.107430564333707	0	0	-0.0024148842793015	-0.0949178105171239	4.02241266633707e-07	0	0	0.00243775250164336	0	-2.41014855759114	0	-1.49839482565374	0	-0.0615906358567425	-0.000887388339130433	0.159736876986815	0	0	0	-0.290810651362284	0	0.109908268381644	0	0	0	0	0	0
path:hsa04340	Hedgehog signaling pathway	0.0110207373366157	0	2.21963697273785e-06	0	0	0	0	0	0.0800784983820938	0	-0.122423787271152	3.03323436168453e-05	-0.000643238854932837	0	-0.0618428376673039	0.000392718023148038	0	-4.98428127822806e-07	0.0414574880444278	-0.00239448426641831	0	0	0.00243775250164336	0	-1.47436435475102	0	-0.00485530088595587	0	-0.0770772721114747	0.324120787450689	0.822263049900993	0	0	0	-0.54548913847832	0	-0.107113886620786	0	0	0	0	0	0
path:hsa04350	TGF-beta signaling pathway	-0.0523713697076298	0	2.79216056244351e-11	0	-0.161970079720318	0	-0.588982108073884	-1.21477559790239	0.0578229408991537	0.124592369015629	-0.0946323261473971	0.0202362528358565	1.23162877826168	0	-0.241258941798778	0.207060577704803	-0.971820478321908	-0.00738670485433398	-0.0279802066178641	0.0113312860666024	0	0	0.475361737820456	0	-3.40556406753472	0	0.078309988977348	0.607387798951193	0.0190878350140794	-0.000812884190360278	0.92527314694863	0	0	0	-1.56204496753863	0	0.272071169625439	0	0	0.980673006375387	0	0	0
path:hsa04360	Axon guidance	0.184712327431744	0	1.6424737849069e-06	0	-0.522584435641952	-0.0224958444055997	-0.559426580154897	-0.744916035754937	0.307628257767335	0	-0.181661594602158	-0.00219100839090624	1.24999723290639	0.00864445094508676	-0.153547845292661	0.000290614874816263	0	0.123606212740698	0.551869589725477	-0.237841925166254	0	0	0.53057316390872	1.2871333208677	-2.79916875372575	0	0.0803248007512031	0.607387798951193	-0.783655660241494	0.000246699327645104	0.681737503670334	0	0	0	-0.688386938499458	0	-0.0306649061484949	0	0	1.25285516717263	0	0	0
path:hsa04370	VEGF signaling pathway	-0.0294471200964808	0	4.95557016428936e-07	0	0	0	0	0	0.0817659356260021	-0.0598627398004781	-0.0873257816844971	0.0403002308641488	1.38998973992439	0.435097796735888	-0.197335566127982	8.76602730241158e-05	0	0.152653898963326	0.030950503895935	0.00324217287744116	0	0	-0.0714185641792566	0	-1.90424343258993	0	-0.000220091212697354	0.539900265734392	-0.0470473895510353	0.161602490606846	0.561454082166704	0	0	0	-0.560302552289357	0	0.109009449573184	0	0	-0.163993248530283	0	0	0
path:hsa04371	Apelin signaling pathway	0.0369403606527249	0	1.67934232458349e-05	1.71617776115693	-0.016096405438044	0	-0.0438992875583019	-0.0603615203926651	-0.00418167070368242	0.124592362133068	-0.0738407366801589	0.865184370034312	1.33125069949856	0.206490058554262	-0.394872020429269	0.201783584271385	0	0.209306693212302	0.159106777127255	-0.449683913195911	0	0	0.0786634685970073	0	-3.22643307036885	0	0.146801001757891	0.539900265734392	0.0225705227130282	-0.0184074018351771	0.614703567999502	0	-0.809850398601591	0	-1.39830516442091	0	0.436937360569162	0	0	0.00171476201458261	0	0	0
path:hsa04380	Osteoclast differentiation	-0.0216062210487692	0	-1.13707509922428e-10	0	-0.0323940159440636	0	-0.588982108073884	0	0.0177480490197768	0.029664849765626	-0.133936801219779	0.0469702506598785	1.42713299170726	0.000488558823779277	-0.312495408346929	0.111924636597191	0	0.14785800836945	0.0306162141638799	-0.248846224606256	0	0	0.0039732115440118	0	-3.1489844773994	0	0.136473107667906	0.607387798951193	0.208944668337163	-0.0201032020267933	0.721897955088586	0	0	0	-0.943151562223319	0	0.0885050430431733	0	0	0.00152674632431024	0	0	0
path:hsa04390	Hippo signaling pathway	0.057873955496751	0	1.88103768450292e-10	0	0	-0.337437666083995	-0.147245527018471	0	0.0467477961533366	0	-0.183861293360408	0.0104523047092552	-0.0339599616113327	-6.05353707639128e-05	-0.450560845948685	0.12311710025691	0	0.118084807097227	0.032484700423698	0.0173759413151373	0	0	0.0959455061874072	0	-3.56884324322446	0	0.088961997869607	0.607387798951193	-0.230904357039038	-0.424841903839435	1.02130987783789	0	0	0	2.55197435881105	0	0.299666064125841	0	0	1.79771133865457	0	0	0
path:hsa04392	Hippo signaling pathway - multiple species	-0.00239989314679331	0	5.01647412153039e-13	0	0	0	0	0	0.00768888615044746	0	0	2.89538510625044e-05	0.0014176385958098	0	-0.0536499455377047	0	0	-0.00738670485433398	0.0319942623702272	-0.00148472573076958	0	0	0.0025352626017091	0	-0.60265753916782	0	-0.000915524971004613	0	-0.0139375816227487	0.222796446115816	0.0184626301323779	0	0	0	0.134194435369802	0	0.000642738411588564	0	0	0	0	0	0
path:hsa04510	Focal adhesion	0.155396560461709	0	3.17671728520959e-07	0	-0.255400872459419	0	-1.38418444515649	-0.907137621810222	0.242857842500776	-0.0311480922539073	-0.514700566823404	0.892783622234596	1.29031648631237	1.09364042657962	-0.395231802257617	0.111980846042497	0	-0.00229307762728568	0.29190403807996	0.0117186220883903	0	0.00555325987612518	0.737604624922809	0	-3.37789877376486	0	0.333077729126984	0	0.0479571094541383	0.162030717820323	0.972428257528593	0	0	0	-1.59921001006625	0	0.169873025024108	0	0	0.71308000652064	0	0	0
path:hsa04512	ECM-receptor interaction	0.175510353959421	0	-1.58002144616039e-11	0	0	0	-0.795125845899744	0	0.147464408984618	0	-0.435451064295725	-0.00257078659901935	-0.000168818039025455	0.617823994016496	-0.2932063307273	0.111924636597191	0	-0.002556936295731	0.000637539281687485	-4.31920212587515e-05	0	0	0.419611398000264	0	-1.27535498687571	0	-0.00165672750683574	0	-0.0249867523376494	0.000108630985952392	0.719493081101993	0	0	0	-0.364483187594524	0	0.167489060214492	0	0	0	0	0	0
path:hsa04514	Cell adhesion molecules	0.021239232923961	0	-1.21718658237334e-10	0	-0.161970079720318	0	-0.035338926484433	0	0.563452794271363	0	-0.104539012316494	-0.00678069812177569	0.00183826318404878	-6.05353707639128e-05	-0.339699102214112	0	0	0.125570948363061	0.0201467655078864	0.00100179068961741	0	0	0.020349933926762	3.00331108202463	-1.67653760886215	0	-0.00091651431385649	0	0.0676667534878624	0.000123746121598252	0.261766970811603	0	0	0	-0.139232023343208	0	-0.0028567330028962	0	0	-0.000189173033637227	0	0	0
path:hsa04520	Adherens junction	-0.06647436990373	0	-1.19123230439607e-10	0	0	0	0	0	0.0668838421546746	0	-0.0805275350880213	0.808782300489054	1.27549635273997	0.00720370912090562	-0.496936870878794	0	0	0.125935047636997	0.0688977501631837	0.00439917674525368	0	0	-0.109698862573951	0	-3.03453108176032	0	0.0748430670371541	0	-0.00185886279503127	0.000286001853204057	0.498420286705364	0	0	0	-1.33803268805066	0	0.542022250978139	0	0	0.0225115910028301	0	0	0
path:hsa04530	Tight junction	0.200537367895915	0	-1.19025421522808e-08	0	-0.210625123430769	0	-0.592101618053406	-0.789844212865384	0.10698684868397	0.124592369015629	-0.149008607167755	0.876173432543086	-0.00684008617395051	0.00762745671625303	-0.31588537886164	0.11192248198442	0	0.0559246453961486	0.228201344052015	0.00547821139050507	0	0	0.3144268664204	0	-2.50050142994421	0	0.073009176715863	0	0.029883602010669	0.00694480051039787	0.8533750252916	-0.694157484515648	-0.404925199300795	0	-0.610925820597377	0	0.103130524879525	0	0	0.595895055957267	0	0	0
path:hsa04540	Gap junction	0.0879926165508308	0	3.27554880219698e-05	0	0	0	0	0	0.010848668370352	0	-0.0896384030268682	0.0399198969549574	1.25728751490725	0.00823671593168336	-0.0209092332445134	0.120664001352044	0	0.126283620803232	-0.0333050659343411	0.00399617240500491	0	0	0.000857519697198665	1.2871333208677	-2.00423758910567	0	0.148592666303312	0.539900265734392	0.0657627791956234	0.196122534054859	0.430867543251345	-0.694157484515648	0	0	-0.0881121314809129	0	0.0010599628461825	0	0	0.0257397372865105	0	0	0
path:hsa04550	Signaling pathways regulating pluripotency of stem cells	0.071320286548078	0	-1.07244682103079e-10	0	0	-0.337437666083995	0	0	0.0486865019115079	0.124592369015629	-0.282990245423545	0.0353701559499519	1.20877825212145	0.0158231648161286	-0.524953719085048	0	-0.971820478321908	-0.00835643412039629	0.250715674366516	0.0105788278284335	0	0.13883149690313	0.182831437623252	0	-3.57055263629711	0	0.0758658947712222	0.539900265734392	-0.153658418785469	0.000330978137133996	1.37024931613184	0	0	0	2.67705142523549	0	0.299068174871699	0	0	0.948397645894508	0	0	0
path:hsa04610	Complement and coagulation cascades	-0.00279089386135747	0	-3.27551292429996e-12	0	0	0	0	0	0.307738872318172	0	0	5.35407271535721e-09	-0.00320934114523177	0	0.0049820563478715	0	0	0	-0.000192350997997462	0.375077214493248	0	0	0.234024240157763	0	-0.61664867576817	0	-0.00021515244769697	0	0.0351820635759391	2.03098561064366e-06	0.0299228999048979	0	-1.61970079720318	0	0.000942246228768927	0	0.00119977836829865	0	0	0	0	0	0
path:hsa04611	Platelet activation	0.0191843481862951	0	-7.69255424892823e-08	0	-0.181724759121554	0	-0.54862136914907	-0.681467846705827	0.119415297861325	-0.585486796585165	-0.106858941181885	8.72846328018925e-05	1.36400215473694	0.0579209994390463	-0.104775372488855	-1.36120875179983e-05	0	-0.00240459963803924	0.0343044315795348	0.00948535879913701	0	0	0.293876257461956	0	-1.91960271933592	0	-0.00355411067078672	0	0.046867583075942	0.00125894957052737	0.664725293896871	0	-0.809850398601591	0	-0.727753177472152	0	-0.145819593766649	0	0	0	0	0	0
path:hsa04612	Antigen processing and presentation	0.0138223094760473	0	-6.37582058319292e-11	0	0	0	0	0	-0.000224241281583781	0.124592369015629	0.0161970079720318	1.05542088737169e-09	0.0110794872848663	0	0.0226349237400027	0	0	0	-0.000512826933506138	0	0	0	0.00243775250164336	0	-0.979674522321219	0	-0.00346902864497031	0	0.107947779205439	5.68364691516989e-05	0.0885111238074672	0	0	0	-0.00931170065100135	0	0	0	0	0	0	0	0
path:hsa04613	Neutrophil extracellular trap formation	-0.0113128978446465	0	-1.47328424630807e-10	0	0	0	-0.0176694632422165	0	0.095006959862415	0.124592369015629	-0.130468198960668	0.920680841817088	1.36661480868456	0.000588755299526442	-0.106616346669178	0	0	-0.00211272639532348	0.0312803060549659	0.342767209401487	0	0	0.0151674840867466	0	-2.57952372448527	0	0.145062555786102	-0.067487533216799	0.0173234415168055	0.000328417897645858	0.599549382563527	0	-0.809850398601591	0	-0.584472988723024	0	0.00404065910744425	0	0	0.00183986031102013	0	0	0
path:hsa04614	Renin-angiotensin system	-0.0143335278087996	0	3.92152344555646e-09	0	0	0	0	0	0.00250004443048234	-1.79684005732932e-07	5.42862083758047e-05	2.14522220234457	0.000297517558974991	8.80010220310668e-08	-0.00419566011444541	0.00326096215649711	0	-4.1387335613858e-06	9.6369959481834e-06	-0.425328590862031	0	0	0	0	-0.0978959197698219	0	-0.000215591737670864	0	-0.000671464309389533	2.62401839768277e-05	0.00540805038457478	0	0	0	-0.000198600385684123	0	0.125976728671358	0	0	0	0	0	0
