X..Pathway.Id	Pathway.Name	hsa-let-7b-3p(-)	hsa-let-7g-5p(-)	hsa-miR-100-5p(+)	hsa-miR-126-3p(+)	hsa-miR-1301-3p(-)	hsa-miR-139-5p(+)	hsa-miR-142-3p(+)	hsa-miR-145-3p(+)	hsa-miR-146-5p(-)	hsa-miR-148-3p(-)	hsa-miR-148a-3p(+)	hsa-miR-15a-5p(-)	hsa-miR-185-5p(-)	hsa-miR-20a-5p(-)	hsa-miR-221-3p(-)	hsa-miR-27a-3p(+)	hsa-miR-32-5p(+)	hsa-miR-320a-3p(-)	hsa-miR-335-5p(-)	hsa-miR-345-5p(+)	hsa-miR-378c(-)	hsa-miR-501-3p(-)	hsa-miR-582-3p(+)	hsa-miR-7-5p(+)	hsa-miR-99b-5p(+)
R-HSA-2892245	POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation	-3.41791671162703e-05	0	0	0	-1.21675440331003e-08	0.0412725796408202	0	0	0	0	-0.000228769143009539	0.00243007049328333	0.000882820728681439	2.34736204571427e-11	0.0120217291374761	0.00304684360829372	0	0	-0.00229518551448936	0	0	0	-1.28402910464761e-05	0.010814003134681	0
R-HSA-2892247	POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation	0.000158303839445011	0	0	0	-1.39895292900247e-08	0.0510562405469863	0	0	0	0	0.000445440038335655	-0.00644664431347645	0.000882820728681439	3.18970048690814e-07	0.00731378138352886	0.00424168423899715	0	0	-0.00459037102897872	0	0	0	0.000826079521230898	0.0141118835248769	0
R-HSA-2979096	NOTCH2 Activation and Transmission of Signal to the Nucleus	-0.000101825462127416	0	0	0	9.90381476061772e-10	0.000249775898820142	0	0	0	0	0.00142962003953186	-0.0177386170867764	0	2.34736204571427e-11	0.00301118987045772	0.00203122907219582	0	0	0.222888015518189	0	0	0	0.000950085629206786	-0.00704656660563545	0
R-HSA-2980736	Peptide hormone metabolism	-0.0044113261508546	0	0	0	0.000184895221087036	0.0310929399935201	0	0	0	0	-0.00142170349389001	0.00115354682116164	0	-1.17540851873493e-09	0.0181921267509031	0.00215071313526616	0	0	-0.00459037102897872	0	0	0	0.000261819379567895	-0.141728347121096	0
R-HSA-2980766	Nuclear Envelope Breakdown	1.9031769074354e-05	0	0	0	-1.96624783917463e-09	0.0463673239009623	0	0	0	0	8.16648162835433e-07	0.0169840699412077	0.000882820728681439	0	-3.8492465141146e-06	-5.97420315351711e-05	0	0	0	0	0	0	-7.27107746199675e-06	-3.28903227104414e-06	0
R-HSA-2980767	Activation of NIMA Kinases NEK9, NEK6, NEK7	-7.84295746725472e-07	0	0	0	-1.90841675725567e-09	0.0466758967312751	0	0	0	0	8.16621228947349e-07	0.0169784037044717	0.000882820728681439	0	-4.43918581132692e-09	0	0	0	0	0	0	0	4.77236195189462e-06	-3.24724396918645e-06	0
R-HSA-2990846	SUMOylation	-0.0982385331651354	0	0	0	2.66611122500504e-06	-0.165373294268767	-0.0210602453499104	0	0	0	-0.141228506856494	0.175053154215092	0.000882820728681439	3.19700885647801e-05	0.0214781722769978	-0.263880802215982	0	0	-0.00459037102897872	0	0	0	-0.0136563055462726	0.0820020136271864	0
R-HSA-2995383	Initiation of Nuclear Envelope (NE) Reformation	0.000341389021105877	0	0	0	1.00991715684658e-09	0.00290771597872492	0	0	0	0	-4.69847607245123e-06	0.00562858365830763	0	0	0.000169723069915725	0	0	0	0	0	0	0	-0.0464930803363739	0.0077479486926907	0
R-HSA-2995410	Nuclear Envelope (NE) Reassembly	0.000369879270307079	0	0	0	3.94798585225501e-10	0.0418911395612536	0	0	0	0	0.000783474960528934	0.0112847901312959	0.000882820728681439	0	0.000190672721602385	0	0	0	0	0	0	0	-0.046499210342754	0.00774792030425262	0
R-HSA-3000157	Laminin interactions	3.04863346064116e-05	0.00646281616215797	-0.0372762453430194	-0.0248661957331483	2.47683807643233e-06	-0.020054564262873	-0.0252562942334918	0	0	0	-0.0279144858684653	-1.04147696838764e-05	0	0	0.00599441342688833	-2.98521040766912e-07	0	0	0	0	0	0	-0.000102088483550295	-0.00711274477825668	0
R-HSA-3000170	Syndecan interactions	0.000128257198000679	0.000215427205405266	-0.00173553369005961	-0.000543523404003242	1.23002739329648e-06	0.0527709490348736	-0.0126281471167459	0	0	0	0.000724486630669938	-0.00641520345308177	0.000882820728681439	3.18970048690814e-07	0.00902404157847098	0.0020908218432106	0	0	-0.00459037102897872	0	0	0	0.00309082618950858	0.024385541700274	0
R-HSA-3000171	Non-integrin membrane-ECM interactions	0.00013711725698877	0.00646281616215797	-0.0547070402301399	-0.0163057021200973	1.22925427860217e-06	0.0505242774375169	-0.0126281471167459	0	0	0	-0.0171231932625526	-0.000631240713008443	0.000882820728681439	-8.14023788324527e-06	0.00892844899943477	0.0020908218432106	0	0	-0.00459037102897872	0	0	0	0.00373651375723611	0.0459522816364519	0
R-HSA-3000178	ECM proteoglycans	0.000119701859245383	0.0127102051189107	-0.0564425739201994	-0.00923989786805512	7.95752962255528e-06	0.0478988368010942	-0.046472541400809	0	0	0	-0.100360190511331	-0.00624027103937508	0.000882820728681439	3.18970048690814e-07	0.00770760152893903	0.00215016384520413	0	0	-0.00459037102897872	0	0	0	0.00303549272592709	0.02105434206471	0
R-HSA-3000471	Scavenging by Class B Receptors	6.52899984273121e-06	0	0	0	6.89543943994789e-14	-0.000161615413357675	0	0	0	0	0.000810514391483294	-6.16174916965448e-07	0.148313882418482	0	-7.69532575538621e-11	0	0	0	0	0	0	0	-8.96894589990639e-06	-5.04383892151596e-13	0
R-HSA-3000480	Scavenging by Class A Receptors	-1.48129881274858e-05	0	0	0	1.0592624018695e-05	0.00238699790983246	0	0	0	0	0.000787359617066449	0.00018896907407681	0	0	7.98551111191339e-06	0	0	0	0	0	0	0	-2.89103978215044e-05	0.000374994029965038	0
R-HSA-3000484	Scavenging by Class F Receptors	-1.14085329923654e-06	0	0	0	-6.67579926360398e-10	0.0042487473600158	0	0	0	0	0	-1.75066530137107e-07	0	0	-6.63231212483292e-09	0	0	0	0	0	0	0	1.61694820985378e-06	-5.23856591036988e-11	0
R-HSA-3000497	Scavenging by Class H Receptors	-1.37642383002036e-06	0	0	0	-5.58572525974227e-13	0.00102261720197119	0	0	0	0	-1.47595724242799e-10	-1.41512996679802e-06	0	0	-4.48543241706827e-13	0	0	0	0	0	0	0	7.4983571510476e-06	0.000436747437016081	0
R-HSA-3065676	SUMO is conjugated to E1 (UBA2:SAE1)	-1.80917860671306e-09	0	0	0	-6.6700378273733e-14	-1.38240150598544e-08	0	0	0	0	4.75047384281659e-14	-3.36887983177114e-10	0	0	-2.25426336414261e-09	0	0	0	0	0	0	0	2.84486471306607e-09	-2.44800533935379e-11	0
R-HSA-3065678	SUMO is transferred from E1 to E2 (UBE2I, UBC9)	2.09338414150945e-05	0	0	0	-6.87400016024043e-10	0.0392590430284014	0	0	0	0	8.16599207975391e-07	0.00565670342538361	0.000882820728681439	0	2.09474879140154e-05	0	0	0	0	0	0	0	-4.65346165745797e-06	-2.84123936449503e-08	0
R-HSA-3065679	SUMO is proteolytically processed	-6.1633169188554e-07	0	0	0	8.20569885422434e-10	0.00012343003567557	0	0	0	0	4.75047384281659e-14	3.09785913148606e-06	0	0	-5.08001405705163e-08	0	0	0	0	0	0	0	1.1592081175551e-05	-1.30948161076647e-10	0
R-HSA-3108214	SUMOylation of DNA damage response and repair proteins	-0.100832901300714	0	0	0	-1.91376861804477e-09	0.0526652901684957	0	0	0	0	-0.00678084646224754	0.175522773456043	0.000882820728681439	-9.31534420225731e-06	0.00603063187471421	0.00119484063070342	0	0	0	0	0	0	0.000409027161104335	-0.0106865347511852	0
R-HSA-3108232	SUMO E3 ligases SUMOylate target proteins	-0.0982385331651354	0	0	0	2.66611122500504e-06	-0.165373294268767	-0.0210602453499104	0	0	0	-0.141228506856494	0.175053154215092	0.000882820728681439	3.19700885647801e-05	0.0214781722769978	-0.263880802215982	0	0	-0.00459037102897872	0	0	0	-0.0136563055462726	0.0820020136271864	0
R-HSA-3134963	DEx/H-box helicases activate type I IFN and inflammatory cytokines production	0.00026901258729106	0	0	0	-1.79071505384171e-08	0.0108437750890049	0	0	0	0	0.00133878998900034	-0.00895718429869152	0	-5.59723100128195e-07	0.0150355119675908	0.00125458266223859	0	0	-0.00229518551448936	0	0	0	0.00250482183453323	0.0330034726445516	0
R-HSA-3134973	LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production	0.000462285361013016	0	0	0	-1.40057632799796e-09	0.0417255938395822	0	0	0	0	-7.10888948209548e-06	0.0113162103428565	0.000882820728681439	3.17122339423402e-07	0.0120919901242514	0.000179226094605513	0	0	0	0	0	0	0.000801830677242502	-0.00345659281331568	0
R-HSA-3134975	Regulation of innate immune responses to cytosolic DNA	0.000152557301653642	0	0	0	1.2667179353038e-09	0.0227067283785629	0	0	0	0	1.8121530127733e-06	0.0113158059229789	0	3.17122339423402e-07	-2.77825212617099e-06	5.97420315351711e-05	0	0	0	0	0	0	-9.52538944286524e-05	0.0143157776623755	0
R-HSA-3214815	HDACs deacetylate histones	0.00108547352966079	0	0	0	2.52739635051667e-07	0.0435783230876003	0	0	0	0	-5.52713364186876e-05	0.0225716883896175	0.000882820728681439	-9.31716843790426e-06	0.0243514350562733	-0.00138874020673862	0	0	0	0	0	0	-0.00617994713156256	-0.0104127265944214	0
R-HSA-3214841	PKMTs methylate histone lysines	0.000951238650584592	0	0	0	2.78966257565074e-07	0.06017279453698	0	0	0	0	0.00259782667926869	0.00486514488411727	0.000882820728681439	-1.01940138774559e-05	0.0242390327357641	0.00227019719833651	0	0	-0.00459037102897872	0	0	0	-0.00406743316790545	0.0293510206117377	0
R-HSA-3214842	HDMs demethylate histones	0.000707116976505435	0	0	0	2.26755458648646e-07	0.0370831783738793	0	0	0	0	4.97408532666442e-05	0.0226405286466111	0.000882820728681439	-9.65983007638506e-06	0.0121741702983197	0	0	0	0	0	0	0	-0.00655812771322228	-0.00343619940220661	0
R-HSA-3214847	HATs acetylate histones	0.00107742076014464	0	0	0	2.50960350886897e-07	0.0408336455976934	0	0	0	0	-4.9157933504241e-06	0.011483555278171	0.000882820728681439	0	0.0105490622092831	-0.09094204547796	-0.395332047548241	0	0	0	0	0	-0.00744237973660314	0.000131147598290665	0
R-HSA-3214858	RMTs methylate histone arginines	0.00114053736796659	0	0	0	2.69437989836451e-07	0.0250277991660901	0	0	0	0	0.000812970039824789	0.152986786568871	0	-9.63429077732767e-06	0.0185298663924432	-0.090882303446425	0	0	0	0	0	0	-0.00640922406186015	0.0326353419127986	0
R-HSA-3215018	Processing and activation of SUMO	2.03193189018157e-05	0	0	0	1.33236569776667e-10	0.0393824868880922	0	0	0	0	8.16599207975391e-07	0.00565980162140307	0.000882820728681439	0	2.08989420368091e-05	0	0	0	0	0	0	0	6.93577465337995e-06	-2.85188617526335e-08	0
R-HSA-3232118	SUMOylation of transcription factors	-0.000172140966709139	0	0	0	-1.48292395319411e-09	0.043927786144204	0	0	0	0	0.00135077178745021	-0.00645141528428729	0.000882820728681439	-5.59723100128195e-07	-0.00302109074831497	-0.0872233660413499	0	0	-0.00459037102897872	0	0	0	0.0069584568937092	0.0964699916744274	0
R-HSA-3232142	SUMOylation of ubiquitinylation proteins	0.000442339398856201	0	0	0	-1.32676374970235e-09	0.0409940080887366	0	0	0	0	-0.000325484441804037	0.00573441454700897	0.000882820728681439	4.12985779944935e-05	0.000154862398473953	-0.0893740791766159	0	0	0	0	0	0	-0.0137087782709098	-0.000131297169714478	0
R-HSA-3238698	WNT ligand biogenesis and trafficking	-1.85407361406854e-05	0	0	0	-3.53201965157155e-10	-0.237934387727378	0	0	0	0	1.36133012168269e-06	0.141585208189549	0	0	3.89823027724193e-06	0.0230642784971912	0	0	0	0	0	0	0.638260222314888	-0.00692228151075151	0
R-HSA-3247509	Chromatin modifying enzymes	0.00135833340211415	0	0	0	3.65995620008042e-07	0.0585523081777296	0	0	0	0	0.00259731378715744	0.146698694281632	0.000882820728681439	-1.02195531765132e-05	0.0245900754824674	-0.17804592745624	-0.395332047548241	0	-0.00459037102897872	0	0	0	-0.00510101353898446	0.0544104670898569	0
R-HSA-3248023	Regulation by TREX1	8.19815348218031e-10	0	0	0	1.30971845178783e-16	-2.92428052935617e-07	0	0	0	0	9.75225270914291e-10	8.52006748718992e-09	0	0	3.11049444567912e-12	0	0	0	0	0	0	0	-1.38219009584616e-06	3.3853025270172e-14	0
R-HSA-3249367	STAT6-mediated induction of chemokines	0.000178844372377588	0	0	0	2.96413582286267e-10	0.0230271191967838	0	0	0	0	-3.00496271804179e-05	5.85336565548808e-06	0	0	-7.6755610338481e-06	-5.97420315351711e-05	0	0	0	0	0	0	-1.28731541739971e-05	0.0285917298851751	0
R-HSA-3270619	IRF3-mediated induction of type I IFN	0.000190406991519096	0	0	0	-7.77561894095432e-10	0.0255176142954259	0	0	0	0	1.81116354304756e-06	0.00565686805303004	0	3.17122339423402e-07	-2.77836314432286e-06	5.97420315351711e-05	0	0	0	0	0	0	-9.5544965108767e-05	0.0143160667415485	0
R-HSA-3295583	TRP channels	0.00280381118135476	7.35084206795017e-05	0	0	-0.0207082356343191	-2.69589946590634e-06	0	0	0	0	2.38371059891399e-07	7.43033147771758e-09	0.00159054160562368	-2.55862462982855e-08	-1.5433833348535e-08	0	0	0	0	0	0	0	-1.16817883354395e-06	-7.53924558775741e-06	0
R-HSA-3296197	Hydroxycarboxylic acid-binding receptors	1.45958308996148e-05	0	0	0	1.65755720131199e-09	-1.02679832170641e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12162262703096e-07	0	0
R-HSA-3299685	Detoxification of Reactive Oxygen Species	0.00133191326642318	0.000115671254095415	0	0	0.0379596198383636	0.00173920887606418	0	0	0	0	-3.86666956909803e-06	-3.59314160491991e-05	0.002923494797672	0	0.00132907604430399	0	0	0	0	0	0	0	0.000325485295809431	0.00777103134372392	0
R-HSA-3301854	Nuclear Pore Complex (NPC) Disassembly	-6.43975207835044e-07	0	0	0	-1.82495431740388e-09	0.00720767138882402	0	0	0	0	1.5498979888601e-11	0.00566209604489786	0	0	-6.90390525087357e-09	0	0	0	0	0	0	0	1.02153347895507e-06	-2.95818873926971e-06	0
R-HSA-3322077	Glycogen synthesis	2.77784906169765e-05	0	0	0	8.94878882230217e-13	-0.000294394892133713	0	0	0	0	-5.02827625287715e-15	-5.14264484579668e-07	0	1.0641374607238e-08	-7.7346558663157e-15	0	0	0	0	0	0	0	1.41552395426376e-07	5.49339331657601e-16	0
R-HSA-3371378	Regulation by c-FLIP	0.000168347479350922	0	0	0	-1.31635153938634e-09	0.00534535573781559	0	0	0	0	6.7999884448168e-07	-4.440006312425e-06	0	0	-0.00168304154616547	0	0	0	0	0	0	0	0.000368082267525066	0.0183661798150694	0
R-HSA-3371453	Regulation of HSF1-mediated heat shock response	0.000766874303902507	0	0	0	-9.00525998944842e-10	0.0263539171072324	0	0	0	0	0.00157138045750582	-5.29719945964701e-05	0	3.17122339423402e-07	0.00623278153918282	5.97420315351711e-05	0	0	0	0	0	0	-0.046086945419938	0.025452501436872	0
R-HSA-3371497	HSP90 chaperone cycle for SHRs	0.000147633556867684	0	0	0	0.0292059007966003	0.00456299524769795	0	0	0	0	0.00222762999407453	-0.00883069346414684	0	2.34736204571427e-11	0.00300083961035104	0.00101561453609791	0	0	-0.00229518551448936	0	0	0	-0.00094724036837951	-5.13984506750205e-05	0
R-HSA-3371511	HSF1 activation	-5.27341672193218e-06	0	0	0	0.0292031684290983	0.00739148851057538	0	0	0	0	0.000787356851164584	2.93933717784629e-06	0	0	-5.53245455560135e-08	0	0	0	0	0	0	0	2.80231082360076e-05	0.0177377141456552	0
R-HSA-3371556	Cellular response to heat stress	0.000884845745213553	0	0	0	0.0292031677588939	0.0448955861403115	0	0	0	0	0.00157219790325855	0.0112666646373746	0.000882820728681439	3.17122339423402e-07	0.0062327730839984	5.97420315351711e-05	0	0	0	0	0	0	-0.0460724361411041	0.025452067761416	0
R-HSA-3371568	Attenuation phase	6.2834206410363e-05	0	0	0	0.0292031669457009	0.046938871539503	0	0	0	0	-9.27278260490461e-07	0.0113242951679773	0.000882820728681439	0	8.9950338006285e-06	0	0	0	0	0	0	0	-0.000918975797229815	0.0177376287224981	0
R-HSA-3371571	HSF1-dependent transactivation	0.0001677730834265	0	0	0	0.0292031687805523	0.0432093608170535	0	0	0	0	0.00078711056287388	0.0113234672499153	0.000882820728681439	0	1.28237078417846e-05	0	0	0	0	0	0	0	-0.000909033162442294	0.0177344231912365	0
R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1	0.0561236210404331	0	0	0	-3.34212540836419e-08	0.0417242967574503	0	0	0	0	-0.00419111396611293	0.00247048342466126	0.000882820728681439	0.00527633689068209	0.0181423610648698	0.00209097110373099	0	0	-0.00459037102897872	0	0	0	-1.79721793926508	0.100106908399101	0
R-HSA-350054	Notch-HLH transcription pathway	0.000241874818739939	0	0	0	-7.24866901582305e-09	0.0482635427334742	0	0	0	0	0.000667585435914683	0.0225621115884793	0.000882820728681439	3.17122339423402e-07	0.0134560038224761	0.00119484063070342	0	0	0	0	0	0	-0.000350158385796417	0.0336769805953487	0
R-HSA-350562	Regulation of ornithine decarboxylase (ODC)	0.0575201682341159	0	0	0	-2.07472963046365e-08	0.00230951689122209	0	0	0	0	-0.00485757844327343	0.00910577693885242	0	0.00540342842721214	0.0155972869000642	0	0	0	0	0	0	0	-1.84484680936025	0.0437491480454152	0
R-HSA-350864	Regulation of thyroid hormone activity	7.53085116090505e-08	0	0	0	-8.29634017966562e-10	0.00137522675892478	0	0	0	0	0	-4.72089324166368e-07	0	0	2.01616432723358e-14	0	0	0	0	0	0	0	1.6318404236589e-06	4.42173904461995e-17	0
R-HSA-351143	Agmatine biosynthesis	1.25613907061025e-09	0	0	0	-1.44608975492974e-15	-1.73017787738206e-06	0	0	0	0	5.41493747222007e-12	1.00551227469523e-08	0	0	1.72710177159884e-14	0	0	0	0	0	0	0	2.03131152869598e-08	-1.60232288213429e-05	0
R-HSA-351200	Interconversion of polyamines	1.89171019184043e-05	0	0	0	-2.32340228713733e-11	-0.000160518893191518	0	0	0	0	1.18411238026638e-09	2.16826599755154e-06	0	0	-7.10240509605356e-11	0	0	0	0	0	0	0	-7.97548651872714e-07	-0.00346101742590004	0
R-HSA-351202	Metabolism of polyamines	0.0575390865066899	0	0	0	-2.07705331573519e-08	0.00214731174890758	0	0	0	0	-0.00485757725374611	0.00910795525968481	0	0.00540342842721214	0.0155972868290574	0	0	0	0	0	0	0	-1.84484803231638	0.0402721073906939	0
R-HSA-351906	Apoptotic cleavage of cell adhesion  proteins	5.66974192240738	0	0	0	-1.87921219573029e-09	0.0243790395893611	0	0	0	0	0.000779120478871578	0.0056038600204024	0.000882820728681439	0	0.0121195419577417	0.000119484063070342	0	0	0	0	0	0	0.000890107393278969	-0.0172429956848672	0
R-HSA-352230	Amino acid transport across the plasma membrane	-6.831010158525e-08	0	0	-0.121749242496726	-1.95613997452311e-09	-0.000182092082328805	0	0	0	0	9.15960492933877e-10	-4.45693199312576e-06	0	0	-0.00309184472376311	-0.0893740791766159	0	0	0	0	0	0	-4.06405358788033e-06	-0.141918854993533	0
R-HSA-352238	Breakdown of the nuclear lamina	-0.000182832241515511	0	0	0	-8.27326051429643e-10	-0.000134447336208561	0	0	0	0	0	-4.9901336555937e-07	0	0	6.87983379613745e-18	0	0	0	0	0	0	0	2.23260328088231e-06	1.50884673962156e-20	0
R-HSA-354192	Integrin signaling	0.00023204934497752	0	0	0	-5.31438061253813e-09	0.0139854375889163	0.000312003634813487	0	0	0	0.00296257740242535	0.0113251265356649	0	-2.71738480612394e-05	0.00600580525099968	0.00107503906169487	0	0	0	0	0	0	-0.000999400139982819	-0.00377424812582956	0
R-HSA-354194	GRB2:SOS provides linkage to MAPK signaling for Integrins	7.52884683997567e-05	0	0	0	-4.08286078668242e-09	0.00372955305339704	0.000312003634813487	0	0	0	0.0021247757192749	0.00568451470777695	0	-1.70495881410431e-09	0.00902499710619021	-3.17505938206634e-07	0	0	0	0	0	0	-0.000924636173100838	-0.00704823575927261	0
R-HSA-3700989	Transcriptional Regulation by TP53	0.0133788850738127	5.78356270477075e-05	0	-0.162332323328968	0.00332997253116413	-0.430081287211116	0	0	0	0	-0.00491999799083881	0.165000657248768	0.00234456812751744	1.26286327234675e-06	0.59048850194186	0.00480923353858128	0	0	-0.00573796378622339	0	0	0	-0.0183871242206421	0.10163355233904	-1.68516281254939
R-HSA-372708	p130Cas linkage to MAPK signaling for integrins	5.60916079230675e-05	0	0	0	-4.28484528500206e-09	0.00370107179447823	0.000312003634813487	0	0	0	0.00212710197234624	0.00567687926660041	0	-1.70495881410431e-09	-2.42778290535515e-05	-3.17505938206634e-07	0	0	0	0	0	0	-0.000923726386956497	-0.00710136115090569	0
R-HSA-372790	Signaling by GPCR	0.330525857582448	0.00579643816898746	-0.271535698454847	-0.579758297603458	0.153074413559192	-0.772283636496384	0	0	0	0	-0.407875256236376	0.36655543926213	0.0311676392057801	-0.00207141734000801	0.228744458959288	-0.0479574644531602	0	0	0.194402213077249	0	0	0	1.09934167215392	0.0977848691984042	0
R-HSA-373076	Class A/1 (Rhodopsin-like receptors)	0.00123351254810432	0.0058037488839412	-0.220158267157197	-0.173927489281037	0.139805043079123	-0.0422112817906583	0	0	0	0	-0.274062876877926	0.193352620008442	0.0158269313127695	-9.64944357085176e-09	0.209094183707642	-0.0893143371450808	0	0	0	0	0	0	-0.00211744570099513	0.0565357563240174	0
R-HSA-373080	Class B/2 (Secretin family receptors)	0.00013889122507997	0	0	-0.284081565825695	-3.83096908857576e-10	-0.247843902141542	0	0	0	0	-2.02439377871532e-06	0.153999596331183	0	-9.20230957058922e-09	-0.00287172251481321	0.0365695428744089	0	0	0	0	0	0	1.01133252931488	-0.0116698581010931	0
R-HSA-373752	Netrin-1 signaling	0.513196633103516	0	0	0	-6.60376338645046e-09	0.00709751838060296	0	0	0	0	0.000788428728976702	0.011474356624128	0	0	0.00133683077302877	-5.97420315351711e-05	0	0	0	0	0	0	-5.27410157467407e-05	0.00736644453138342	0
R-HSA-373753	Nephrin family interactions	-0.10275021493447	0	0	0	-2.51175555028933e-09	-0.225124196247351	0	0	0	0	0.000786308984757582	-3.42129200850904e-06	0	0	-0.00767874876704598	0	0	0	0	0	0	0	-0.000943317160839437	0.00741755397010924	0
R-HSA-373755	Semaphorin interactions	0.211786767140351	0	0	0	5.14382581449301e-08	0.0371810198931332	0	0	0	0	-0.162412686100641	0.0112930225717052	0	0.0572695302312418	0.00719072512577851	-0.0883584646405182	0	0	0	0	0	0	-0.00178230571841316	0.00673168896735586	0
R-HSA-373760	L1CAM interactions	-0.097536961248704	0.000215525724994543	-0.00173553369005961	-0.000543523404003242	0.000389376319561188	0.0165522211500723	-0.0126281471167459	0	0	0	-0.271365439582049	0.0104333625667189	0.148313882418482	-6.38482476434281e-08	0.0154031851045318	0.00101546527557752	0	0	0	0	0	0	-0.00175359589925846	-0.00677806037836563	0
R-HSA-375165	NCAM signaling for neurite out-growth	-0.21989456349814	1.548682524478e-09	-0.033805159007592	0	9.30704996242766e-05	0.0302828232437953	0	0	0	0	-0.136217071858592	0.00973954410627986	-4.20390823181638e-07	-0.00218703094116578	0.00743124727277582	0	0	0	0	0	0	0	0.00481541489631431	0.0428838076515413	0
R-HSA-375276	Peptide ligand-binding receptors	0.000288361216757604	0.00583181062194759	-0.220038150362321	-0.173927489281037	0.00327557491063545	-0.0425202596013926	0	0	0	0	-0.137063416023496	0.192682408814666	0.0139440402273786	-1.44926742406826e-09	0.205601266303657	-0.0893143371450808	0	0	0	0	0	0	-0.00180235326355783	0.0566914072621502	0
R-HSA-375280	Amine ligand-binding receptors	3.07779256325571e-05	0	0	0	1.80727373456451e-08	7.70002112760387e-05	0	0	0	0	1.5992044248799e-10	-2.44529570005945e-05	0	-4.14076406876647e-09	0.00333321211533367	0	0	0	0	0	0	0	-0.000295924299569356	-0.00355007464236573	0
R-HSA-375281	Hormone ligand-binding receptors	-4.56985131031142e-06	0	0	0	5.86261599824805e-09	-1.56118511409662e-06	0	0	0	0	8.435660595949e-11	6.83894852980036e-07	0	-1.44926742406826e-09	7.97996981519209e-05	0	0	0	0	0	0	0	5.34191664480092e-08	-1.11725235004362e-05	0
R-HSA-376172	DSCAM interactions	0.204335488809405	0	0	0	-3.12730357404961e-09	0.000715414096940169	0	0	0	0	2.71764489263596e-06	0.00569470483029145	0	0	5.94185827856904e-08	-5.97420315351711e-05	0	0	0	0	0	0	-1.73537030139238e-05	0.00734819528441147	0
R-HSA-376176	Signaling by ROBO receptors	0.258953334637269	0.000215427205405266	-0.01916632857718	-0.12229276590073	5.08887645114932e-06	0.0327340266760731	0	0	0	0	-0.00300457113224499	0.0203251708287112	0	0.00648189182190709	0.102475399482773	-0.000253903634024477	0	0	0	0	0	0	-1.81064971337433	-0.00204234371126797	0
R-HSA-3769402	Deactivation of the beta-catenin transactivating complex	0.150524358417636	0	0	0	1.77784612623889e-08	0.046967299142608	0	0	0	0	0.00212536684158363	0.0287916383209006	0.000882820728681439	-9.31716843790426e-06	0.0204755364443898	0.00221045516680133	0	0	0	0	0	0	-0.0572851704286041	0.00018470732490931	0
R-HSA-3772470	Negative regulation of TCF-dependent signaling by WNT ligand antagonists	9.65163672807462e-05	0	0	0	-4.84925368546686e-09	0.0217135777987067	0	0	0	0	-1.64251305359337e-06	0.124786040425427	0	0	-7.28489753302689e-06	-0.0893740791766159	0	0	0	0	0	0	-2.47297430276562	0.0149089821728522	0
R-HSA-379397	Enzymatic degradation of dopamine by COMT	-1.37493055068254e-06	0	0	0	-1.48137156065042e-13	7.85460553362886e-05	0	0	0	0	0	8.83288710455567e-08	0	0	2.96166406423025e-16	0	0	0	0	0	0	0	7.77652384751502e-06	6.49535628270123e-19	0
R-HSA-379398	Enzymatic degradation of Dopamine by monoamine oxidase	-1.37518310189787e-06	0	0	0	5.03458044511154e-10	7.85967786370795e-05	0	0	0	0	9.87013661780234e-17	8.96036169570267e-08	0	0	-1.9948387577666e-11	0	0	0	0	0	0	0	-0.000265603870720586	-4.3751911375837e-14	0
R-HSA-379401	Clearance of dopamine	-0.000167175595093921	0	0	0	5.03458044511154e-10	1.01907139365368e-05	0	0	0	0	9.87013661780234e-17	8.96036169570267e-08	0	0	-1.9948387577666e-11	0	0	0	0	0	0	0	-0.000265614766151345	-4.3751911375837e-14	0
R-HSA-379716	Cytosolic tRNA aminoacylation	8.22996642739685e-08	0	0	0	4.15998012186732e-06	-3.56216141257842e-05	0	0	0	0	1.92934785508178e-11	1.79165216782936e-10	0	0	-1.22794794140413e-13	0	0	0	0	0	0	0	-8.64981061714854e-06	2.02165780321806e-16	0
R-HSA-379724	tRNA Aminoacylation	9.87246925272976e-08	0	0	0	8.31995902896136e-06	-3.61480605530421e-05	0	0	0	0	2.36935230646193e-11	2.2002539277937e-10	0	0	-1.50799208111579e-13	0	0	0	0	0	0	0	-1.9050607733504e-05	2.48271433599435e-16	0
R-HSA-379726	Mitochondrial tRNA aminoacylation	7.36810501060035e-08	0	0	0	4.15998010793195e-06	-8.28919790494064e-07	0	0	0	0	1.92089134577032e-11	1.78379919139475e-10	0	0	-1.22256573250224e-13	0	0	0	0	0	0	0	-1.04054771536003e-05	2.01279669090363e-16	0
R-HSA-380095	Tachykinin receptors bind tachykinins	-9.11038666189041e-05	0	0	0	-1.78219174893453e-13	8.98920824976335e-09	0	0	0	0	-4.88881687455736e-05	2.37183933690006e-10	0	0	-3.71163753849199e-12	0	0	0	0	0	0	0	-1.0708834996005e-06	-8.14015623713878e-15	0
