X..Pathway.Id	Pathway.Name	hsa-miR-1-3p(-)	hsa-miR-11400(+)	hsa-miR-1228-5p(-)	hsa-miR-1246(-)	hsa-miR-126-3p(+)	hsa-miR-139-5p(+)	hsa-miR-142-3p(+)	hsa-miR-144-5p(+)	hsa-miR-146a-5p(-)	hsa-miR-146b-5p(+)	hsa-miR-150-5p(+)	hsa-miR-193a-5p(-)	hsa-miR-199a-3p(-)	hsa-miR-199a-5p(+)	hsa-miR-20a-5p(-)	hsa-miR-215-5p(+)	hsa-miR-221-3p(-)	hsa-miR-223-3p(-)	hsa-miR-224-5p(+)	hsa-miR-3168(-)	hsa-miR-32-5p(+)	hsa-miR-335-5p(-)	hsa-miR-338-5p(-)	hsa-miR-340-3p(+)	hsa-miR-363-3p(+)	hsa-miR-370-3p(+)	hsa-miR-374a-5p(+)	hsa-miR-375-3p(+)	hsa-miR-378a-3p(-)	hsa-miR-381-3p(+)	hsa-miR-409-3p(+)	hsa-miR-4433b-3p(+)	hsa-miR-450b-5p(-)	hsa-miR-493-3p(+)	hsa-miR-495-3p(+)	hsa-miR-501-3p(-)	hsa-miR-502-3p(-)	hsa-miR-542-3p(-)	hsa-miR-543(+)	hsa-miR-99b-5p(+)
R-HSA-2173788	Downregulation of TGF-beta receptor signaling	-0.0563407559357916	0	1.98560347960992e-06	0	0	0.0625692158027641	0	0	3.08181892868552e-06	0	-0.000491459881167384	-0.12481289850135	0	0.00357350431142781	-1.26714229360548e-08	-0.124670011262638	0.0100084017426062	-0.0104774444702456	0	0	0	-0.00477600490117884	-3.01398520634715e-05	-0.931361350481469	0	0	-0.0623102693696055	-0.00295237458140839	0.0697192822221496	0	0.0357321694681713	0	0.106724634210773	0	-0.00722715394247396	0	0	-0.312032246253376	-9.8076870460552e-07	0
R-HSA-2173789	TGF-beta receptor signaling activates SMADs	-0.0536740917684086	0	1.78168488469881e-06	0	-0.000542310534777851	-0.0466270634495435	-0.0121400650920476	-7.63433633674199e-05	5.53338327743049e-05	0	-0.00339949601270661	-0.124820971577817	0	0.00356078254488865	-1.26714229360548e-08	-0.132155241931079	0.0162407725594453	-0.0313274172043239	-1.35721534875413e-05	0	0	-0.00477600490117884	0.0660575476007341	-1.00193446657355	0	0	-0.0623655223204759	-0.0034937564252279	0.376431684261174	0	0.0357321639607688	0	-0.519570099430042	0	0.0269831440794485	0	0	-0.312032246253376	-0.00271228713015127	0
R-HSA-2173791	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	-0.0196277543283627	0	2.44447691032047e-07	0	0	0.0603750292552013	0	0	2.85823862858655e-06	0	-3.86718347267368e-05	-0.0312032330339926	0	0.00631136225833063	4.33887840111625e-10	-0.0558812041301356	0.00761386013235486	-0.010459436561128	0	0	0	-0.00477600490117884	-3.08762817078502e-05	-0.78923624745501	0	0	-0.0043460262174119	-0.00134332614779637	0.0310427381995662	0	0.0357221985717874	0	0.266994211483298	0	-0.0366227602715435	0	0	-0.0780080825849815	4.93564682971406e-07	0
R-HSA-2173793	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	-0.061025084849228	0	4.17333470035594e-06	0	0	0.0618483656696785	-0.0203962322610771	-0.404925199300795	0.0210401124010629	0	-0.00669455953139206	-0.140418369572023	0	-0.00477357488223797	1.63859600862297e-06	-0.152391018307074	0.012165041668882	-0.0257797705057863	0.0359933510489595	0	0	-0.00477600490117884	-2.98389435948902e-05	-1.3138318021024	0	0	-0.05965682559431	-0.00525336198429598	0.0857538412103012	0	0.0357198490990254	0	-0.986447965878352	0	-0.027750404694497	0	0	-0.312041883903764	0.023360332822264	0
R-HSA-2173795	Downregulation of SMAD2/3:SMAD4 transcriptional activity	-0.0564562455425768	0	1.93060101653357e-06	0	0	0.0498559101224553	0	-0.607387798951193	3.11939002852991e-06	0	-0.000566548161077064	-0.124816753561505	0	0.000722370125630316	1.63859600862297e-06	-0.0965361814427517	0.0121368782757216	-0.032772281149017	0	0	0	-0.00477600490117884	-3.11225068011023e-05	-0.837693070618203	0	0	-0.0718312169332735	-0.00244939720203397	0.0542214409819147	0	0.0357333894930807	0	-0.621688547076278	0	0.0803052649339192	0	0	-0.312041883903764	-1.22852008021448e-06	0
R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	-0.0610234770065154	0	4.20320336730646e-06	0	0	0.0679079270535314	-0.0203962322610771	-0.404925199300795	0.0210401123918561	0	-0.00669454084157847	-0.140414514506075	0	-0.00477357518906529	-1.26739044031015e-08	-0.152390219192259	0.0121650425805768	-0.0257797705457695	0.0359933510489595	0	0	-0.00477600490117884	-2.98389435268485e-05	-1.3116984463047	0	0	-0.0596544395471201	-0.00522390612804902	0.0853172662472632	0	0.0357198490955554	0	-0.986763941972704	0	-0.0277235359270937	0	0	-0.312032246238893	0.0233603328829748	0
R-HSA-2179392	EGFR Transactivation by Gastrin	-0.0190966107170508	0	7.58497839893327e-07	0	0	-0.00924105907670018	0	0	0.0209290716281373	0	-0.00617829027923746	-0.0468048480315526	0	-0.00274683041028995	0	-0.0212953878156029	0.00105127714106195	0.0103824435938708	0	0	0	0	0.0685724972673513	-0.341585721205896	0	0	0.000119575766248382	-0.00163220348189841	0.0121238776992585	0	-2.5839517809452e-05	0	-0.406567606231629	0	0.0358743871739269	0	0	-0.0780080800525877	-4.91537381278939e-07	0
R-HSA-2187335	The retinoid cycle in cones (daylight vision)	0	0	3.36694467589225e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.36784896268135e-08	0	0	0	0	0
R-HSA-2187338	Visual phototransduction	-0.00879090490331771	0	0.000592479825522351	0	0	-0.000340055014035364	0	0	0.0209290364123035	0	-0.00617715345404971	0.0156016160510703	0.198020510902723	-0.082428118565802	-1.73702693269313e-11	-0.0153335875653944	-2.23610924315882e-06	-1.20622449110781e-08	0	0	0	0	6.27809958866978e-07	-0.183526215296866	0	0	0.000201069813214876	-0.00110150142137837	0.00832235818053313	0	-2.4201028697169e-06	0	-0.0742404088043805	0	-0.0698972788869974	0	0	1.01381871719048e-10	-2.59317103136426e-07	0
R-HSA-2197563	NOTCH2 intracellular domain regulates transcription	-0.0473033466069913	0	1.30576911983507e-06	0	0	0.0467335101406709	0	0	2.38615883041843e-05	0	-0.000515023567513926	-0.124812928089933	0	-0.0109864031125502	2.48146704670447e-12	-0.112362437500544	0.00614247153853058	-3.72981275973538e-05	0	0	0	0	2.76154860486772e-06	-0.350014902249286	0	0	-0.0660565416973588	-0.00165973986428422	0.0625285326212681	0	-2.33697101407952e-06	0	0.173708347165587	0	-0.00343317988332229	0	0	-0.312032320224834	-1.47290370711667e-06	0
R-HSA-2214320	Anchoring fibril formation	-3.76241026282617e-05	0	4.20473419617792e-08	0	-0.0151846949737798	-0.00234212745313472	0	0	3.7047949567471e-14	0	-2.01027645697485e-05	-0.000226046141061476	0	-4.83146216638984e-06	0	0.00022862018085556	-8.46431147889683e-05	-0.0104007974925745	0	0	0	0	0.000260443409783124	-0.103798155342923	0	0	-0.00241833924349864	-0.000538839502916733	0.00024462925499577	0	8.11976355727124e-11	0	-0.00303339020968092	0	-0.0339112947901305	0	0	0	-0.0759234748691434	0
R-HSA-2243919	Crosslinking of collagen fibrils	-9.00153503841422e-05	0	9.63316706025943e-07	0	0	-0.00162322581972616	0	0	2.14390532680687e-11	0	7.62803579722693e-06	0	0	-0.00279588954199068	0	0.000318615304987542	7.32870601424819e-08	-0.0105744141901792	0	0	0	0	7.74837834264854e-07	-0.0700963842443803	0	0	0.00114075874711416	2.12373622210647e-07	-0.000179960282747743	0	1.94264662965047e-10	0	0.000900187615442953	0	-0.032166361088044	0	0	0	-1.41373421617034e-10	0
R-HSA-2262752	Cellular responses to stress	0.429487724743013	0	0.00435551290016663	0	0	-0.430136100041281	-0.326189743881196	0	0.0876000533637053	0	-0.0123077441214822	-0.148176403177899	0.198020523313697	-0.168409316344427	0.00012478423198432	-0.228054061026424	0.442557692817779	-0.0350734074073886	0	0	0	-0.00597000612647355	0.00105358312375766	-8.61529673951694	0	-0.441736581055413	-1.4560615938773	0.0560080932857618	0.287113540218213	0	0.044301330525588	0	-1.51411263285462	0	-2.60202798879123	0	0	0.148537155546205	-0.00216613630221973	0
R-HSA-2299718	Condensation of Prophase Chromosomes	-0.0106365299456548	0	0.00131053744328661	0	0	0.0397176364466469	0	0	0.0628960882598853	0	-0.0001437699866465	-0.0312032320210351	0	-0.00274429512817299	0	-0.0293239381016895	0.108184791560452	0.000881450602028653	0	0	0	0	9.68986107373812e-07	-1.65060636591502	0	0	-0.0286418265822698	0.00538445756337125	0.0178120869103383	0	-1.10882396937112e-05	0	0.168370973389953	0	-0.0927146455458528	0	5.14853328347079	-0.0780080800525877	-0.00071940750877015	0
R-HSA-2393930	Phosphate bond hydrolysis by NUDT proteins	-5.87200677789774e-07	0	1.64750274773603e-08	0	0	0.000120461724161508	0	0	-9.84740197044014e-13	0	-1.5555889877171e-08	-1.39867809568792e-06	0	-3.94648955966141e-06	5.99106497340733e-07	7.79217060810102e-05	-5.17514846925106e-08	2.98486502827494e-12	0	0	0	0	8.81673728447231e-10	-0.00016372922111365	0	0	2.90609367364003e-07	-3.38719637475093e-07	-4.64997959261956e-05	0	-4.08154446414195e-10	0	8.19142309242121e-05	0	0.000685857631539295	0	0	-3.49669523921979e-06	6.49357456783284e-12	0
R-HSA-2395516	Electron transport from NADPH to Ferredoxin	-2.03862255387841e-14	0	8.9452643787235e-05	0	0	6.46564323828054e-10	0	0	-2.15416766852991e-14	0	-4.34012013375754e-11	0	0	-1.90140932937371e-13	0	-5.31370634497443e-09	-2.30674170426731e-12	-5.74446673453856e-14	0	0	0	0	-1.15992734741642e-13	-3.50569115236392e-08	0	0	-5.61373915426884e-09	9.13824342565161e-09	2.94819373530096e-09	0	-2.02501736072117e-12	0	-1.11895734560005e-08	0	-4.33485746329398e-08	0	0	0	1.42050141034188e-13	0
R-HSA-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	-0.0218358970734338	0	2.25601802300631e-06	0	0	-0.207956654096968	0	0	-1.83326946020468e-10	0	-6.02458928580961e-05	-0.062411684789066	0	-0.0110052278981427	1.21810342824626e-06	-0.0570852858022799	0.00333254782493379	-0.0208250171106689	0	0	0	0	0.00423834241572682	-0.652892969875226	0	0	-0.00688030156701739	-0.00276597360427501	0.0535194506770509	0	-1.70054877676608e-05	0	-0.479370849748699	0	-0.0566208114169744	0	0	-0.0580190601117215	0.0233610703993252	0
R-HSA-2408499	Formation of selenosugars for excretion	0	0	0.000582333664011513	0	0	-1.47628311796289e-10	0	0	0	0	0	0	0	0	0	-1.17069037502181e-06	0	0	0	0	0	0	0	-3.902075614085e-08	0	0	5.94126413982981e-12	3.74115810102057e-14	6.56686040837479e-07	0	0	0	0	0	-0.0755254558745168	0	0	0	0	0
R-HSA-2408508	Metabolism of ingested SeMet, Sec, MeSec into H2Se	-5.46213859509742e-06	0	0.00508998723304265	0	0	-4.88115799429151e-05	0	0	0.000747464212543747	0	-1.69067284406097e-06	-2.73137535198136e-06	0.00235738703455622	-0.000948310751271584	0	7.27544994547027e-05	3.149668519586e-09	-6.82093459669104e-06	0	0	0	0	1.24813567186424e-08	-3.64712305285772e-05	0	0	-0.000217122461210639	2.5267053671404e-07	0.000182495693049762	0	2.17784942912854e-07	0	0.000281220119584393	0	-0.519201907435375	0	0	-6.8284383799534e-06	-2.03465308318525e-10	0
R-HSA-2408522	Selenoamino acid metabolism	-5.42670149201456e-06	0	0.00753171350073597	0	0	-8.35895755958579e-05	0	0	0.000747464212541128	0	7.33008170232043e-05	-0.00268849828805516	0.00235738703455622	-0.000947969373567287	0	5.46151645352592e-05	3.14946234045994e-09	3.03977973186712e-05	0	0	0	0	1.23867487037001e-08	-0.0342328474373367	0	0	0.00939750677755844	3.15756424794332e-07	0.000193247662621605	0	2.17784866435043e-07	0	-0.0156386468437046	0	-0.531317536965605	0	0	-6.8284383799534e-06	-2.03448046644416e-10	0
R-HSA-2408550	Metabolism of ingested H2SeO4 and H2SeO3 into H2Se	0	0	1.02717122712126e-05	0	0	-7.33917105231032e-07	0	0	0	0	0	0	0	0	0	-1.66519961895131e-05	0	0	0	0	0	0	0	1.10652700143761e-06	0	0	-1.65344777657996e-05	1.44777805510826e-08	9.36986219848971e-06	0	0	0	-0.0198020510902723	0	-0.000908367261284464	0	0	0	0	0
R-HSA-2408552	Methylation of MeSeH for excretion	0	0	0.000588196411934728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.06808040295295e-08	0	0	0	0	0	0	0	0	0	0	-0.0763051768007195	0	0	0	0	0
R-HSA-2408557	Selenocysteine synthesis	3.54737567282109e-08	0	7.49377449664716e-05	0	0	-3.36149055216553e-05	0	0	-2.62032671938091e-15	0	7.50695235492878e-05	-0.00268576691270318	0	3.41719570342566e-07	0	-1.59931528340792e-06	-2.05622861992092e-13	3.72187314102151e-05	0	0	0	0	-9.47027554906886e-11	-0.0341974978585154	0	0	0.0096411865095115	4.89131021641824e-08	1.42823466902445e-06	0	-7.6556913520874e-14	0	0.00388219487744296	0	-0.00829415421016804	0	0	0	1.72789604765411e-14	0
R-HSA-2424491	DAP12 signaling	-0.0175198025769256	0	2.58708367893891e-06	0	0	-0.20231096776289	0	0	0.0209290716917242	0	-0.00616275525876629	-0.0624064640420702	0	-0.0110395096817167	0	-0.0290516626427032	-0.00169261772613897	-0.0104004771169806	0	0	0	0	2.94198956908342e-06	-0.61741836139095	0	0	0.00243031048082199	-0.00272895119435219	0.0377310081579461	0	-1.22929289435896e-05	0	-0.0122274639321707	0	-0.0151752841378515	0	0	-0.0780080800525877	-4.91956686001732e-07	0
R-HSA-2426168	Activation of gene expression by SREBF (SREBP)	-0.053744134010911	0	3.96689562860143e-06	0	0	0.0401886254615425	0	0	0.0209292206620355	0	-0.0183109237850891	-0.124812928084215	0	-0.00200362631904632	3.19306421450943e-14	-0.117911744503303	0.018765004445985	0.0102872921297535	0	0	0	-0.00477600490117884	-3.00635086261503e-05	-0.697339810154127	0	0	-0.0531534178872025	-0.00159376577445929	0.0661891552995785	0	0.0357080796938268	0	-0.253223109729638	0	-0.0249265439542789	0	0	-0.312032320210537	0.0233595948936024	0
R-HSA-2428924	IGF1R signaling cascade	-0.0218358970734338	0	2.25601802300631e-06	0	0	-0.207956654096968	0	0	-1.83326946020468e-10	0	-6.02458928580961e-05	-0.062411684789066	0	-0.0110052278981427	1.21810342824626e-06	-0.0570852858022799	0.00333254782493379	-0.0208250171106689	0	0	0	0	0.00423834241572682	-0.652892969875226	0	0	-0.00688030156701739	-0.00276597360427501	0.0535194506770509	0	-1.70054877676608e-05	0	-0.479370849748699	0	-0.0566208114169744	0	0	-0.0580190601117215	0.0233610703993252	0
R-HSA-2428928	IRS-related events triggered by IGF1R	-0.0217877827322424	0	1.92269994954532e-06	0	0	-0.225180501226522	0	0	-2.25451819279906e-10	0	-7.52598045859712e-05	-0.062411684789066	0	-0.00551167875998374	1.21810342824626e-06	-0.0572707069103225	0.00333254292401624	-0.0208250297295384	0	0	0	0	0.00423681995870986	-0.550365016620129	0	0	-0.00883045403446279	-0.00276628552265813	0.0536291032592294	0	-1.70055916045756e-05	0	-0.55859310741527	0	-0.0566110071365622	0	0	-0.0580190601117215	0.023361070677105	0
R-HSA-2428933	SHC-related events triggered by IGF1R	-0.0191525893569842	0	2.62918534318653e-06	0	0	0.0177453679901395	0	0	1.11842879812225e-07	0	-6.11936759814576e-05	-0.0468048480315526	0	-0.00824070842866783	0	-0.0274780063295863	0.00310774860922327	-1.77474527530379e-05	0	0	0	0	2.11759907508733e-06	-0.479700134410589	0	0	-0.00715741203778865	-0.00167920682141141	0.0152974159655461	0	-1.22893906135782e-05	0	-0.147666874381612	0	-0.0292660050665183	0	0	-0.0780080800525877	-7.37514404430663e-07	0
R-HSA-2453902	The canonical retinoid cycle in rods (twilight vision)	-4.34803639638208e-05	0	-1.22024395899251e-08	0	0	9.08907048791306e-06	0	0	-9.68483541990424e-17	0	1.96604500063377e-13	4.05527486876191e-11	0	-3.22762081946402e-15	-1.73702693269313e-11	0.000137383212151057	-7.86085600794386e-11	-4.20596287934722e-16	0	0	0	0	3.99989275759269e-13	-0.0333073562296119	0	0	1.81871939104868e-05	-0.000563602235714551	-7.48680105976724e-05	0	9.38361981037986e-11	0	-0.0787858148413303	0	3.23974487386763e-05	0	0	1.01381871719048e-10	6.38637492052394e-16	0
R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	-0.0569284038967883	0	1.77303033234608e-05	0	0	-0.610781440118925	0	0	0.0213624196415792	0	-0.00652113484272144	-0.156033477557872	0	-0.0162554398136953	7.19463070006511e-06	-0.163813813569198	0.0292441801633197	-0.0352041893712078	0	0	0	-0.00238800245058942	0.000139738054463728	-1.36100720548921	0	0	-0.0634182907361312	0.00798795802553216	0.270486868547808	0	-2.05993579939078e-05	0	-0.701478442912778	0	-0.108890925266204	0	0	-0.311575562046882	0.0233605870167998	0
R-HSA-2465910	MASTL Facilitates Mitotic Progression	0.00251018165993897	0	1.12414087943271e-07	0	0	0.00270063702039655	0	0	-1.14598072272603e-14	0	0	0	0	1.49448554370855e-06	0	-0.00723603039167692	0.0031203207908488	-1.92470012175604e-05	0	0	0	0	-4.50161340600911e-10	-0.0711793643923401	0	0	-9.83897525818759e-06	2.43353103741194e-06	0.0217028733357987	0	-5.41729374010182e-09	0	-0.0791472909661231	0	-0.0210566461258498	0	0	0	7.55682696680642e-14	0
R-HSA-2467813	Separation of Sister Chromatids	-0.0177803140182832	0	7.34024985604121e-06	0	0	0.0208710572940111	0	0	3.99082488732109e-05	0	-7.33329470620138e-05	-0.0321588271167631	0	-0.00549866885624358	7.27968501217195e-06	-0.0334037242341657	0.0175579877261516	-0.0103790470739376	0	0	0	0	0.00513256377571654	-0.357590369672761	0	0	-0.00534354942540181	0.0126298916854846	0.229945995208596	0	0.0708951164055358	0	-0.0906023134403051	0	-0.0776511907273968	0	0	-0.0803970677919077	-5.067255333898e-07	0
R-HSA-2468052	Establishment of Sister Chromatid Cohesion	-0.00668833125270329	0	1.76319664194695e-07	0	0	3.21561827836261e-05	0	0	2.90898906219973e-06	0	-7.67504834508864e-05	-0.015831051540084	0	1.25870685818825e-06	0	-0.000175456227885821	-3.7375329374249e-06	2.10304688745226e-07	0	0	0	0	-6.99748377606378e-08	-0.0695333057597935	0	0	-0.00985927879555476	2.45960760223853e-05	9.73350115415849e-05	0	-1.20509539148447e-06	0	0.00574820037456919	0	0.00104445420627612	0	0	-0.03957762885021	-2.49312398837672e-07	0
R-HSA-2470946	Cohesin Loading onto Chromatin	-0.00668833125270329	0	1.76319663230484e-07	0	0	3.21561827846866e-05	0	0	2.90898906219973e-06	0	-7.67504834508864e-05	-0.015831051540084	0	1.25870685818825e-06	0	-0.000175456226255734	-3.7375329374249e-06	2.10304688745226e-07	0	0	0	0	-6.99748377606378e-08	-0.0695333057590121	0	0	-0.00985927879574785	2.4596076034204e-05	9.73349467613732e-05	0	-1.20509539148447e-06	0	0.00574820037456919	0	0.00104445420628219	0	0	-0.03957762885021	-2.49312398837672e-07	0
R-HSA-2473224	Antagonism of Activin by Follistatin	-2.69997960541295e-06	0	2.04130360993063e-09	0	0	-0.000201015722018883	0	0	2.12442637206802e-11	0	0	0	0	-0.00277048683172997	0	0.000314078368020073	2.25877492957635e-09	6.50215469013423e-11	0	0	0	0	7.67798985653392e-07	-0.0346862656513039	0	0	9.80795644879448e-05	-0.000542980974361981	-0.000174017773115695	0	5.82690203192773e-12	0	0.000302121751698864	0	-6.08253495828183e-06	0	0	0	-1.40088940233215e-10	0
R-HSA-2485179	Activation of the phototransduction cascade	-4.29434842596568e-10	0	-3.05019388465916e-08	0	0	-1.99802753450629e-06	0	0	0	0	0	0	0	0	0	-8.15939225692882e-05	-1.30694578242584e-13	0	0	0	0	0	-4.76842861564531e-16	-0.0342277159802677	0	0	1.70386457941018e-05	-1.25672499204929e-08	4.59748465823881e-05	0	9.2677542892914e-16	0	3.81815132477806e-07	0	-3.15602409210063e-05	0	0	0	0	0
R-HSA-2500257	Resolution of Sister Chromatid Cohesion	-0.0084761414410291	0	6.24935376942396e-06	0	0	0.0200062613636995	0	0	3.16523422995325e-06	0	-7.32517029429796e-05	-0.0321420692048291	0	-0.00549865851049925	1.01640290908292e-07	-0.0298569836481019	0.00785240816263207	-0.0104175578807573	0	0	0	0	0.00508050785564181	-0.353135716508597	0	0	0.0154482580805792	0.000327859110429197	0.0698203069403599	0	0.0887541677846704	0	-0.0915604702522068	0	-0.0741733144045168	0	0	-0.0803551730120726	-5.06461623219721e-07	0
R-HSA-2514853	Condensation of Prometaphase Chromosomes	-4.28071913089877e-05	0	-1.29256728084655e-08	0	0	0.00273543988204206	0	0	3.10213690760919e-17	0	0	0	0	-4.04552945009272e-09	0	-0.00714255925942573	-7.73976419557415e-11	9.49459783989341e-17	0	0	0	0	-1.97027776982988e-10	-0.035557686599129	0	0	1.60493402847949e-06	1.962637698465e-06	0.00400667379345497	0	9.23834052373556e-11	0	0.000347157363930277	0	-0.014739219117801	0	0	0	-2.04561135918435e-16	0
R-HSA-2514856	The phototransduction cascade	-7.94698970900812e-05	0	0.000575351534713716	0	0	-8.15835308308548e-05	0	0	0.020928959827384	0	-0.00617715225396537	0	0	-1.36684970483192e-07	0	-0.0156999918237335	-3.97720165234589e-06	-1.80947062756844e-07	0	0	0	0	-6.98547798434999e-08	-0.036714067746724	0	0	2.00142507166664e-05	-3.16611168332544e-06	0.00881740168784799	0	-1.21937272818957e-06	0	0.00389128759359193	0	-0.0736027801108899	0	0	0	2.45699232169015e-07	0
R-HSA-2514859	Inactivation, recovery and regulation of the phototransduction cascade	-7.94698970900812e-05	0	0.00057535123284971	0	0	-8.15835308308548e-05	0	0	0.020928959827384	0	-0.00617715225396537	0	0	-1.36684970483192e-07	0	-0.0156999918237335	-3.97720165234589e-06	-1.80947062756844e-07	0	0	0	0	-6.98547798434999e-08	-0.036714067746724	0	0	2.00142507166664e-05	-3.16611168332544e-06	0.00881740168784799	0	-1.21937272818957e-06	0	0.00389128759359193	0	-0.0736027409508648	0	0	0	2.45699232169015e-07	0
R-HSA-2534343	Interaction With Cumulus Cells And The Zona Pellucida	0	0	2.99539615676643e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R-HSA-2555396	Mitotic Metaphase and Anaphase	-0.0244904867710856	0	1.37497554885741e-05	0	0	0.023106466818837	0	0	0.000126593311271054	0	-0.000149354409522949	-0.0480604742044059	0	-0.00550381909338255	7.27968501217195e-06	-0.0409185443418638	0.0177664001086363	-0.0103759254202669	0	0	0	0	0.00513256498256725	-0.521676873078473	0	0	-0.0172091430808722	0.0131997418096733	0.234299490560475	0	0.0708951308869485	0	-0.0148093056263381	0	-0.126919594934879	0	0	-0.120151185511015	-0.00144769797894902	0
R-HSA-2559580	Oxidative Stress Induced Senescence	-0.0732837019943182	0	0.00131166013312223	0	0	-0.397617381512346	0	0	0.0228996833335784	0	-0.00644285382983122	-0.124812895710873	0	-0.0101992166743056	-1.38666896202679e-08	-0.18072863102586	0.0133231157937546	-0.0342418826138908	0	0	0	-0.00477600490117884	-2.79102539939141e-05	-8.40233814838005	0	0	-0.0415630069489933	0.00156230858404751	0.101056262371471	0	0.0357099843488819	0	-0.591330890771529	0	-0.702586885011279	0	0	-0.312032239277181	-0.000719651735116608	0
R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	-0.057540349962849	0	0.0013150072309261	0	0	-0.383723982375766	0	0	0.0210498799774532	0	-0.0116993151272728	-0.109211310296103	0	-0.00198036063897561	-7.61378844101482e-10	-0.165171962531074	0.120880838691885	-0.034355161185148	0	0	0	-0.00477600490117884	-9.97702452524344e-06	-2.66185299973189	0	0	-0.718378257633975	0.00374924221051313	0.0966359616749084	0	0.0360492879169946	0	-0.75454299464717	0	-0.196245317791068	0	0	-0.31203231576655	0.0226416635674055	0
R-HSA-2559583	Cellular Senescence	0.0201246059406665	0	0.00131896000291693	0	0	-0.406996192128151	0	0	0.0228996460746127	0	-0.0116977231382148	-0.14041451172139	0	-0.0103205933458934	-1.38666896202679e-08	-0.202094570522653	0.319591764559331	-0.0349314601857	0	0	0	-0.00477600490117884	-7.50842936307291e-06	-8.52890705882512	0	-0.441736581055413	-1.41166057144664	0.017559235548126	0.118322235430729	0	0.0360491202740122	0	-1.14877485923021	0	-1.09583912739839	0	0	-0.312032239277181	-0.000719406042016288	0
R-HSA-2559584	Formation of Senescence-Associated Heterochromatin Foci (SAHF)	-0.0610934410918241	0	1.72527589693922e-06	0	0	0.0412955828487412	0	0	0.0209409320403323	0	-0.00651847295240583	-0.109211310296103	0	-0.0020192248374322	-7.61378844101482e-10	-0.086577053478185	0.104039055971818	5.80582867333982e-07	0	0	0	-0.00477600490117884	-2.95186164156483e-05	-0.999217649900385	0	-0.441736581055413	-0.0428254860187891	-0.004755194111009	0.0492035834775606	0	0.0357381218619486	0	-0.0621282400981334	0	-0.502786221850465	0	0	-0.31203231576655	0.0233600881385055	0
R-HSA-2559585	Oncogene Induced Senescence	0.0223267364639698	0	5.43378054278793e-06	0	0	0.0429603526296331	0	0	0.0227906608556516	0	-0.00629326471162183	-0.140414542317138	0	-0.00744710007767796	-7.61378844101482e-10	-0.195247345325943	0.207972804328388	-0.0111307249619467	0	0	0	-0.00477600490117884	-2.8543708759035e-05	-1.4836803207677	0	0	-0.0124822394417398	-0.00204503815974902	0.110152330355374	0	0.035708558523656	0	-0.704855255042359	0	-0.150139497243402	0	0	-0.31203231576655	-7.35626976454906e-07	0
R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	-0.0636621674495203	0	1.3761700451119e-05	0	0	0.0496804773992636	0	0	0.0210499172587461	0	-0.00651847315244623	-0.12481292630662	0	-0.00477069098010727	-7.61378844101482e-10	-0.114969680875346	0.205538515327568	0.000205092872379841	0	0	0	-0.00477600490117884	-2.8999120844249e-05	-2.15828599204806	0	-0.441736581055413	-0.747826189139118	0.0159266656007771	0.0653767470105752	0	0.0357334055354758	0	-0.297709562977589	0	-0.497981132547638	0	0	-0.31203231576655	0.0226414177270755	0
R-HSA-2562578	TRIF-mediated programmed cell death	-0.000130948507062184	0	-3.41764567325033e-07	0	0	0.00131158641490239	0	0	2.1096566668999e-11	0	7.50695588503689e-05	0	0	-0.00275121184635228	0	0.0162929369337536	-0.00173352460019763	0.0104008919824363	0	0	0	0	6.22507674179082e-07	-0.136276779494504	0	0	0.00974156585828777	-0.000555654468749096	-0.00914395815181242	0	-2.43876216454347e-06	0	0.00668084690985887	0	-0.0185409354958935	0	0	0	-1.39114996220957e-10	0
R-HSA-2564830	Cytosolic iron-sulfur cluster assembly	-2.6742628243885e-13	0	6.56871486236669e-09	0	0	-3.50501760534443e-05	0	0	2.10419162373751e-18	0	0	0	0	-2.7440984830773e-10	0	-0.00749858740832583	2.23726053734502e-16	6.44022293034684e-18	0	0	0	0	7.60485849529972e-14	-0.0344851376957732	0	0	-6.30964574818743e-08	6.69872902430506e-08	0.00420685465882844	0	5.7714019224804e-19	0	-4.20430608294324e-07	0	-0.00338589634240737	0	0	0	-1.38754620302538e-17	0
