X..Pathway.Id	Pathway.Name	hsa-let-7b-3p(+)	hsa-let-7c-5p(+)	hsa-miR-100-5p(+)	hsa-miR-1228-5p(-)	hsa-miR-126-3p(+)	hsa-miR-139-5p(+)	hsa-miR-142-3p(+)	hsa-miR-144-5p(+)	hsa-miR-146a-5p(-)	hsa-miR-150-5p(+)	hsa-miR-15b-3p(+)	hsa-miR-182-5p(+)	hsa-miR-18a-3p(+)	hsa-miR-191-5p(+)	hsa-miR-192-5p(+)	hsa-miR-194-5p(+)	hsa-miR-20a-5p(-)	hsa-miR-221-3p(-)	hsa-miR-27b-3p(+)	hsa-miR-30a-3p(+)	hsa-miR-30c-5p(+)	hsa-miR-335-5p(-)	hsa-miR-340-3p(+)	hsa-miR-342-3p(+)	hsa-miR-363-3p(+)	hsa-miR-378c(-)	hsa-miR-423-3p(+)	hsa-miR-425-5p(+)	hsa-miR-4433b-5p(+)	hsa-miR-4732-3p(+)	hsa-miR-484(+)	hsa-miR-511-5p(+)	hsa-miR-542-3p(-)	hsa-miR-654-3p(+)	hsa-miR-92a-3p(+)	hsa-miR-92b-3p(+)	hsa-miR-99a-5p(+)
R-HSA-427359	SIRT1 negatively regulates rRNA expression	-0.00209646441940539	-0.00173498745350312	0	0.00126360114683891	0	0.0217446689758931	0	0	0.00559058220412631	-0.000157243130269297	-0.0383685671347477	0	0	-0.00834847896913526	0.000234766050768266	5.12745093164079e-07	3.18941813869218e-07	0.0142212915855887	0	0.0110759489683124	-0.0336682158829368	0	-1.71346088906076	-0.13469783475158	0	0	0	0	0	0	-0.0478203164266024	0	-0.000736260867653529	0	-0.00980478567408184	0	-0.0558683587966528
R-HSA-427389	Activation of rRNA Expression by ERCC6 (CSB) and EHMT2 (G9a)	-0.00138345308444153	0.000224255935935661	0	0.00127260993980068	0	0.0366746688410173	0	0	0.0613388762677044	-0.000194667657122919	0	0	0	-0.010335452103238	7.8801729702185e-10	-0.03535747626632	3.18941813869218e-07	0.0261234976562971	0	0.00135663436985454	-0.173626446208584	0	-1.98306323459227	-0.102680807151525	0	0	0	0	0	0	-0.0958046558485308	0	-2.47133815529397e-09	0	-0.184928770200046	0	-0.059890213278476
R-HSA-427413	NoRC negatively regulates rRNA expression	-0.00160851490461415	-0.0234313193999329	0	0.00130773002043747	0	0.039952388534566	0	0	0.0293318598797146	-0.0068409523682681	0	0	0	-0.0230213393467799	0.0371782814891253	-0.0353576764461784	3.18941813869218e-07	0.0230865729848459	0	-0.0108884163753961	-0.0537469465547282	0	-2.11387714604115	-0.59386457533321	0	0	0	0	0	0	-0.0475903909826086	0	-0.1165965594151	0	-0.353172085104011	0	-0.0556811152386227
R-HSA-427589	Type II Na+/Pi cotransporters	-1.43749328529995e-09	-1.40622138118832e-09	0	1.26623185553806e-09	0	-7.45675097968113e-07	0	0	-2.68457878323805e-14	-2.2091064740622e-09	0	0	0	-3.06752796265623e-09	-1.74988797486678e-13	8.9463889177259e-18	-7.08248977378051e-11	-2.85423608033236e-12	-0.0221061774480474	5.8037847373919e-10	-2.89420387106146e-08	0	-1.12044423927609e-07	-2.56988357339536e-05	0	0	0	0	0	0	-2.70655276580806e-07	0	5.48790608546559e-13	0	-1.03171647203333e-09	0	-3.94817784575186e-11
R-HSA-427601	Multifunctional anion exchangers	4.72838451513825e-09	4.75524892477424e-10	0	3.10745101408e-09	0	1.87008691434696e-05	0	0	3.20493050283201e-22	-1.01474132436217e-11	0	0	0	-5.38754640094072e-10	0	5.07457259593233e-24	0	2.54412299047609e-16	0	2.19746651796175e-10	-7.98522139685173e-14	0	2.22355759423076e-07	9.75908560753167e-09	0	0	0	0	0	0	3.78432377597106e-05	0	0	0	0	0	5.79412569058445e-10
R-HSA-427652	Sodium-coupled phosphate cotransporters	-1.43749328529995e-09	-1.40622138118832e-09	0	1.26623185553806e-09	0	-7.45675097968113e-07	0	0	-2.68457878323805e-14	-2.2091064740622e-09	0	0	0	-3.06752796265623e-09	-1.74988797486678e-13	8.9463889177259e-18	-7.08248977378051e-11	-2.85423608033236e-12	-0.0221061774480474	5.8037847373919e-10	-2.89420387106146e-08	0	-1.12044423927609e-07	-2.56988357339536e-05	0	0	0	0	0	0	-2.70655276580806e-07	0	5.48790608546559e-13	0	-1.03171647203333e-09	0	-3.94817784575186e-11
R-HSA-427975	Proton/oligopeptide cotransporters	1.29366438356556e-08	1.31469489132254e-06	0	-6.9757798615912e-14	0	6.30905831149037e-09	0	0	0	0	0	0	0	0	0	5.62256440955968e-14	0	-8.91365710963458e-11	0	3.80492958102e-12	0	0	5.05598237060777e-07	-2.48447515355898e-09	0	0	0	0	0	0	-3.9028678003235e-10	0	0	0	0	-0.96964287534613	4.05278063225386e-07
R-HSA-428157	Sphingolipid metabolism	-8.7280197346057e-06	0.000192086611395894	0	6.99850979593867e-05	0	0.00230367547715436	0	0	3.64337965738221e-08	4.09454646769378e-06	0	-0.0124405783368417	0	0.000217390960197409	0.0122080717119234	1.40285794101883e-07	0	0.0938379175966702	-0.125268338872268	0.011325639937406	-0.00511491872344401	0	-0.111980747816931	0.000794707945464137	0	0	0	0	0	0	-0.0968268527746966	0	-0.0382863086105642	0	-0.0135698392487924	0	0.000144665436420817
R-HSA-428540	Activation of RAC1	-0.104093369636825	0.000362071343145473	0	6.57668683212355e-09	0	0.000745585533637454	0	0	0.0204099610075902	-0.00640734674101128	0	0	0	-1.16196502722631e-11	0	4.89744412477e-12	0	1.58094421552075e-07	0	0.0115092208515976	-0.0051265414170064	0	-0.144085397990534	-0.0102621347023796	0	0	0	0	0	0	-0.144389063541809	0	0	0	-3.90801693747023e-12	0	0.000509202467896444
R-HSA-428542	Regulation of commissural axon pathfinding by SLIT and ROBO	-0.104075884388439	5.92047765755361e-05	0	-3.53816135672799e-08	0	0.00239802848995116	0	0	2.05403357747996e-11	0	0	0	0	0	0	3.16064169920168e-15	0	-4.64559104598765e-08	0	-0.000247311101701426	-0.00511771249275184	0	-0.10941149903534	0.000183126810789469	0	0	0	0	0	0	-0.0961279264073012	0	0	0	0	0	0.000168624226780535
R-HSA-428543	Inactivation of CDC42 and RAC1	-2.06977901685292e-05	0.000255345283385354	0	-9.24602048276256e-08	0	0.000958705676797624	0	0	0.0204099232536276	-0.00640734674101128	0	0	0	-1.16196502722631e-11	0	1.35007586470813e-13	0	-3.82854443325904e-06	0	0.000532197825676225	6.00359814089821e-08	0	-0.143322942510027	0.00300096969497924	0	0	0	0	0	0	-0.144378955346413	0	0	0	-3.90801693747023e-12	0	0.000497370707557684
R-HSA-428559	Proton-coupled neutral amino acid transporters	-7.36746971557301e-10	-5.06920419752658e-06	0	3.94828187998862e-06	0	-3.73933147353633e-09	0	0	5.6086109542673e-18	-1.77579180033274e-07	0	0	0	-9.42817690874698e-06	0	8.88047445166788e-20	0	-1.18165841024394e-15	0	-1.13707538349852e-08	-1.39740940276419e-09	0	-6.28402938200228e-08	-1.9966778768084e-10	0	0	0	0	0	0	-1.47343288134217e-08	0	0	0	0	0	-4.29226462517796e-09
R-HSA-428643	Organic anion transporters	8.91304915610771e-07	0.00596076636082237	0	-1.06123393843343e-07	0	7.74530385581243e-05	0	0	-2.49586387972192e-15	8.24474766757494e-05	0	0	0	0.00437736786279282	0	4.98965931775587e-14	0	-7.84970862053743e-11	0	0.00147806925754029	6.48797224356812e-07	0	0.000278855363168291	4.32789551748071e-06	0	0	0	0	0	0	6.9765863945109e-06	0	0	0	4.13790028673319e-12	0	5.67165429696276e-06
R-HSA-428890	Role of ABL in ROBO-SLIT signaling	-1.45672556020305e-06	-0.0022379927290404	0	1.04552823362925e-07	0	-0.00029915650819942	0	0	3.63358446999959e-08	-7.84571744983443e-05	0	0	0	-0.00416551152444907	0.0122077936630504	-0.00707123705325823	0	-3.5724493037069e-06	0	-0.0113812381030322	2.25351707040545e-06	0	-0.108327562394761	0.00625841476951028	0	0	0	0	0	0	-5.05450774265833e-06	0	-0.0382854366083994	0	3.77550201284763e-08	0	-2.41494329643206e-05
R-HSA-428930	Thromboxane signalling through TP receptor	-4.62089001744238e-07	2.43406830562207e-09	0	8.56503121370984e-08	0	0.00281214176738875	0	0	1.83395855132139e-13	0	0	0	0	0	0	2.63945072462618e-17	0	1.93605626979397e-11	0	1.54464385112348e-10	-4.56938615424272e-05	0	-0.0380722982202983	-5.81790601997911e-08	0	0	0	0	0	0	-0.0125157034914683	0	0	0	0	0	1.399104886541e-08
R-HSA-429593	Inositol transporters	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R-HSA-429914	Deadenylation-dependent mRNA decay	8.66847168176174e-05	0.0047729609485452	0	1.25029097981153e-06	0	0.000870252104462587	0	0	0.0680331985022512	0.000155734858811929	0	0	0	0.00826836253227032	5.8329599162226e-14	2.05804904504818e-05	2.36082992459351e-11	-1.79737048425956e-05	0.00736872581601578	-0.00999246241341651	-0.0101693490477078	-0.00454199714758104	-0.219860152164396	0.000376735092612374	0	0	0	0	0	0	-0.239398711785371	0	-1.82930202848853e-13	0	5.54006107310868e-09	0	0.000465143131908501
R-HSA-429947	Deadenylation of mRNA	8.38334362383779e-05	5.96115287492755e-05	0	2.39645805236615e-07	0	5.76049125818819e-05	0	0	0.0680331986726863	0	0	0	0	0	0	5.91236962316266e-15	0	-1.78834569698639e-05	0	-0.0113349491864461	-0.0102354249855037	0	-0.110721354408603	0.00015373183214864	0	0	0	0	0	0	-0.192336284387381	0	0	0	0	0	0.000128493298119214
R-HSA-429958	mRNA decay by 3' to 5' exoribonuclease	-8.81905338054809e-09	1.696273945662e-07	0	9.5417665115711e-07	0	-3.49585950501738e-05	0	0	-6.80991908744966e-17	-2.6429300086218e-11	0	0	0	-1.40320569528778e-09	0	2.40015378020099e-08	0	-1.67155784075899e-10	0	7.33567577128631e-08	1.6967204611732e-08	0	-0.0366468035072049	-4.39529128180447e-06	0	0	0	0	0	0	1.59557465188555e-07	0	0	0	4.71937751605953e-09	0	8.26222946200318e-09
R-HSA-430039	mRNA decay by 5' to 3' exoribonuclease	3.4939868150925e-06	0.00477214316092835	0	6.8105611236311e-08	0	0.000969864213425629	0	0	-1.70435036851613e-10	0.000155734885241229	0	0	0	0.00826836393547601	5.8329599162226e-14	2.05564889067696e-05	2.36082992459351e-11	-1.38871752674561e-07	0.00736872581601578	0.00134241431709273	6.60585676861538e-05	-0.00454199714758104	-0.0727449101558986	0.000445381589323624	0	0	0	0	0	0	-0.0951466727277034	0	-1.82930202848853e-13	0	8.20683557049146e-10	0	0.000504797298772916
R-HSA-430116	GP1b-IX-V activation signalling	3.48884210016146e-06	0.00219786342457144	0	3.75590292337137e-06	0	0.00312385444283445	0.0016477231594528	-0.0154367629328625	-3.66489517737481e-06	7.98852030911387e-05	0	7.99350123282937e-06	0	0.0041341807575517	0.0109925381852807	-0.00707175243596509	0	-0.000124526241765537	0	0.0122780634627503	0.00287531399207744	0	-0.180666837982948	3.75413365160406e-05	0	0	0	0	0	0	-0.0479265029387737	0	0	0	-5.49581439405391e-06	0	0.0315033760054712
R-HSA-432030	Transport of glycerol from adipocytes to the liver by Aquaporins	2.32313080259742e-08	-6.2394605525075e-05	0	6.29338630051816e-10	0	5.88911527528297e-07	0	0	4.09663062506929e-17	0	0	0	0	0	0	5.89591005973072e-21	0	4.3246928319051e-15	0	4.17484438358193e-17	-1.0206930382233e-08	0	-3.42403066264321e-06	-0.000231929987626514	0	0	0	0	0	0	-9.59115428658464e-08	0	0	0	0	0	-0.000167713082197082
R-HSA-432040	Vasopressin regulates renal water homeostasis via Aquaporins	3.14629831991137e-05	6.50668975423371e-05	0	-7.38256363549862e-07	0	-0.0001795304170153	0	0	0.020409923252439	-0.00640734417450491	0	0	0	1.36251404483933e-07	-3.99343723518722e-07	-9.05878249782344e-12	-0.000161630223115288	0.00301743026596174	0	0.000864416560456713	5.99622639197486e-08	0	-0.0373236938959419	0.00815737276962919	0	0	0	0	0	0	0.0481031364124503	0	1.25240065762366e-06	0	-5.14306650791511e-12	0	2.8062973056707e-05
R-HSA-432047	Passive transport by Aquaporins	-5.18867771088309e-07	-6.06007340065313e-05	0	3.88405176345234e-08	0	1.26557368936785e-05	0	0	1.51351314946626e-16	2.03931059322776e-13	0	0	0	1.08272721167145e-11	-3.17313019442509e-11	4.81195708534263e-14	-1.28429147897887e-08	-7.99897201884795e-11	0	1.17276080396096e-07	-6.12415881508882e-08	0	-0.000192128031032798	0.0132371365502937	0	0	0	0	0	0	-3.4908936503251e-06	0	9.9514030349776e-11	0	-9.81353368736902e-17	0	-0.000167106916938064
R-HSA-432142	Platelet sensitization by LDL	-0.00218824600923403	-0.00188830681115681	0	1.82078679176993e-06	0	-0.0197569397429756	0	0	2.86246705043559e-07	-8.20247568432452e-05	0	0	0	-0.00435492448084376	0.0127629029876083	-0.00707157721000028	8.4838522489212e-05	0.00359512976839088	0	0.0223695122082153	-0.0153480388600994	0	-0.14799196902638	0.0242338583511194	0	0	0	0	0	0	-0.0480741532838234	0	-0.0400263411029124	0	-0.00139040240948585	0	0.000887085326253208
R-HSA-432720	Lysosome Vesicle Biogenesis	-9.1387300267729e-05	-0.00430251980644825	0	2.99521164413201e-07	0	-0.00357152508924066	0	0	1.09028119116276e-07	-0.000156914348996689	0	0	0	-0.00833102304889813	0.0244155873261008	3.84043608130275e-07	0	-0.00168184158370149	0	-9.93742242174469e-06	-0.00512208428244424	0	-0.0368706510657461	0.0183077302555517	0	0	0	0	0	0	-0.144288185373138	0	-0.0765708732167989	0	-0.00139036637125127	0	0.000131033975456567
R-HSA-432722	Golgi Associated Vesicle Biogenesis	-4.35119657411642e-06	0.000172229833036288	0	4.14137051403284e-08	0	0.000831571037162426	0	0	3.63564302608205e-08	0	0	0	0	0	0	1.00660131765343e-11	0	0.00168226999047597	0	3.22371692339468e-08	-0.00512672699024429	0	-0.252030095615303	-0.00541989222525045	0	0	0	0	0	0	-0.145147403827852	0	0	0	0	0	0.000182780561471857
R-HSA-433137	Sodium-coupled sulphate, di- and tri-carboxylate transporters	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R-HSA-433692	Proton-coupled monocarboxylate transport	-1.58613948985546e-05	1.26082398829863e-06	0	-2.10253915626095e-07	0	0.000155486226037185	0	0	-3.63358539856204e-08	0	0	0	0	0	0	4.80167000576397e-14	0	-3.84423618843096e-06	0	-4.52882481886961e-08	0.00570827777850631	0	0.000589758764198213	4.88096018287483e-05	0	0	0	0	0	0	0.000119496008700182	0	0	0	0	0	2.34046318334668e-05
R-HSA-434313	Intracellular metabolism of fatty acids regulates insulin secretion	-6.96749900139977e-07	-0.000124549447857832	0	4.46745440167519e-09	0	-0.000217970726756961	0	0	2.07174076349271e-11	0	0	0	0	0	0	2.9816691634053e-15	0	2.18707597766176e-09	0	-0.0126127128480237	-0.00516183070389625	0	-0.11297971261795	-0.000496961490207085	0	0	0	0	0	0	-0.0484616198465496	0	0	0	0	0	-0.000334955097485582
R-HSA-434316	Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion	-1.28442203646699e-05	-6.27572399712489e-06	-0.0337633933256988	0.000210714562590582	0	-0.00314958956763561	0	0	2.06626470991984e-06	1.73371326100035e-07	0	-0.000104949906890447	0	9.2047701372926e-06	-4.67091575468768e-06	-1.08624837156629e-05	-0.00214283809316677	0.000227911635716103	0	-7.53972366704549e-05	-2.76312005514563e-05	0.0116577926787914	-0.000544998707471169	-2.61026308494384e-05	0	0	0	-0.0435933966853022	0	0	-0.000754385593254497	0	0.00653196975586001	0	-2.92486816672831e-06	0	-0.0255021470800449
R-HSA-435354	Zinc transporters	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R-HSA-435368	Zinc efflux and compartmentalization by the SLC30 family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R-HSA-437239	Recycling pathway of L1	-0.00567905920014705	-0.00295729307243687	0	1.65684689416233e-06	0	0.0183020447029379	0	0	7.27131437714979e-08	1.11567592251268e-05	0	0	0	0.000592343650213276	-3.17313019442509e-11	-0.0071854844441418	-1.28429147897887e-08	0.0062114080808581	0	0.0110983926471235	-0.0103817091904092	0	-0.293092232734566	-0.00517599527978017	0	0	0	0	0	0	-0.145051550096708	0	9.9514030349776e-11	0	-0.00419375212583099	0	-5.44797998467957e-05
R-HSA-438064	Post NMDA receptor activation events	-0.104024626078095	-0.00503076561161504	0	0.00146770581690387	0	0.00389222613189158	0	0	0.0204100686881861	-0.00647919750096166	0	-5.32632293202599e-06	0	-0.0038147584518437	0.0366233587761066	-0.00707066674959303	-8.99049902838026e-06	0.00600521162671148	0	0.0342503803512513	-0.0207903097292018	0	-0.613387815127534	0.0236734405000785	0	0	0	0	0	0	-0.483161594435421	0	-0.114856240161823	0	-0.00139029079484342	0	0.00031379430604409
R-HSA-438066	Unblocking of NMDA receptors, glutamate binding and activation	0.00152093857006762	2.9422138645648e-06	0	0.00201013925654237	0	-0.000299894718569671	0	0	3.52332022373812e-14	4.15145370764223e-13	0	-5.32632293202599e-06	0	2.20412325233118e-11	-6.4595864672225e-11	9.3489226776439e-14	-2.61445051077841e-08	3.09628998247503e-09	0	3.13620517281934e-07	-8.8264069431296e-06	0	-0.0354155367396216	0.0132174713756187	0	0	0	0	0	0	-4.60127524017367e-05	0	2.02582133212044e-10	0	-1.99775507207155e-16	0	6.87837101738463e-07
R-HSA-4411364	Binding of TCF/LEF:CTNNB1 to target gene promoters	-0.00505227003609802	-0.0102285088894805	0	1.22492326048273e-06	0	0.0542764536535142	0	0	2.26877032282205e-05	-0.000359566398328416	0	0	0	-0.0190903889366201	0.0732467619783024	-0.0424298321846428	0	0.00100808270171031	0	0.0050249210338202	-0.0352693575672324	0	-1.11033232263244	0.0846390497839643	0	0	0	0	0	0	-0.240279256445299	0	-0.229712619650397	0	-0.0139041545160503	0	0.000260180329609747
R-HSA-4419969	Depolymerisation of the Nuclear Lamina	-1.97343931898307e-05	-0.00796582861277616	0	8.89058061697436e-06	0	0.002388533225819	0	0	0.0204099232536276	-0.00640734674101128	0	0	0	-1.16196502722631e-11	0	5.61683766025817e-12	0	-3.85101807006421e-06	0	0.0105199384351582	5.24985558959475e-08	0	-0.0369496186040908	-0.0161992496492446	0	0	0	0	0	0	0.000114363778923352	0	0	0	-3.90801693747023e-12	0	-0.0210879752372044
R-HSA-4420097	VEGFA-VEGFR2 Pathway	-0.216920996338501	-0.331379270344815	0	0.000466062942075298	0	-0.206775525939431	0	0	0.142872576139263	-0.00653460176778154	0	-0.0015978968796078	0	-0.0067563264272079	0.0488314187949671	-0.0643121211516415	4.98839878408613e-05	0.0148101628693562	-0.125268338872268	0.0248500769532787	-0.0420575583998341	0.17486689018187	-1.13839987731703	0.0511108744162688	0	0	0	0	0	0	-0.498046718821804	0	-0.151866330880942	0	-0.014084047908161	0	-0.415096091424617
R-HSA-442380	Zinc influx into cells by the SLC39 gene family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R-HSA-442660	Na+/Cl- dependent neurotransmitter transporters	0.000170380116365548	-0.000433513005711969	0	0.000325248451993898	0	-6.788110316233e-05	0	0	4.79642503618193e-16	-1.51863845069911e-05	0	0	0	-0.000806287762503111	0	7.59448825038324e-18	0	-1.01054183100303e-13	0	-9.7241489593584e-07	-1.19504980820867e-07	0	-6.23889342384558e-06	-1.70753789763717e-08	0	0	0	0	0	0	-1.26006428665304e-06	0	0	0	0	0	-3.67069951508361e-07
R-HSA-442720	CREB1 phosphorylation through the activation of Adenylate Cyclase	0.00161443638371774	-0.00657352333718347	0	3.65898826455451e-06	0	0.00542269111439724	0	0	-3.62947686975899e-08	7.78684865641237e-06	0	0	0	0.000413425643031677	-2.21801800590314e-08	-0.00707142906752841	-8.97719743806227e-06	0.00600301711643234	0	0.0223399702010102	-0.0102529638662989	0	-0.216561527513102	-0.0278934654088764	0	0	0	0	0	0	-0.288549456286579	0	6.95603072144935e-08	0	-0.00139044188136012	0	-2.09633920194059e-05
R-HSA-442729	CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde	0.00162011248456688	-0.00657187945026448	0	2.20058959551445e-05	0	0.00553636228548302	0	0	-3.62947026794707e-08	7.78670610860191e-06	0	0	0	0.000413418074768468	0	-0.0070714290671323	0	0.00600301703505936	0	0.0222581403106145	-0.0102529638622045	0	-0.180500839873132	-0.0146726285805612	0	0	0	0	0	0	-0.288549417481259	0	0	0	-0.00139044188129153	0	-2.06229864863503e-05
R-HSA-442742	CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling	0.0014971667153003	-0.0086118587173116	0	0.000869589876483148	0	0.00190824432764728	0	0	1.09048727099841e-07	-7.12607932364681e-05	0	0	0	-0.00378343545209054	0.0244155873261008	-0.00707085876892463	0	0.00601255515889252	0	0.0333817670252991	-0.0102566515114948	0	-0.467701384164696	0.0222260514762639	0	0	0	0	0	0	-0.336570637475507	0	-0.0765708732167989	0	-0.00139032861623114	0	-4.62820701330137e-05
R-HSA-442755	Activation of NMDA receptors and postsynaptic events	-0.104006377039225	-0.0050306839674416	0	0.00263364870376188	0	0.0244163840774304	0	0	0.0204100686881859	-0.00647919750034985	0	-1.5978968796078e-05	0	-0.00381475841936189	0.0366233586809127	-0.00707066674959114	-9.02902777274962e-06	0.00600521810609134	0	0.0342507315758019	-0.0207903098925302	0	-0.649586522685373	0.0236739991210675	0	0	0	0	0	0	-0.483234051714612	0	-0.114856239863281	0	-0.00139029079484371	0	0.000333184412419131
R-HSA-442982	Ras activation upon Ca2+ influx through NMDA receptor	0.00140961193014964	-0.00214679166678635	0	0.000868723314583992	0	0.00123248124407129	0	0	1.0900761118858e-07	-7.90474993450698e-05	0	0	0	-0.00419685352685901	0.0244155873261008	5.70375849784702e-07	0	5.60158865040396e-06	0	-5.3436733387209e-06	-1.24464011575348e-05	0	-0.284671436084602	0.0501599802262089	0	0	0	0	0	0	-0.048144165492502	0	-0.0765708732167989	0	1.13265060385429e-07	0	-3.60650825026722e-05
R-HSA-444209	Free fatty acid receptors	-4.17962452928582e-06	-3.21250873351346e-05	0	0.000955736852174815	0	-4.92642186916872e-06	0	0	4.99533110808947e-10	-0.000960994150168681	0	-2.28721837542217e-09	0	-5.87021503981182e-05	0.000167828056850533	2.6398102724646e-09	-1.16753770816261e-09	-4.91114861305443e-08	0	-6.69227905239194e-05	-4.47279935104499e-07	0	-1.25498935517814e-05	-0.00419759243184616	0	0	0	0	0	0	-0.000255341796738448	0	-0.00052633347261674	0	5.17478303870242e-10	0	-2.50975108435721e-05
R-HSA-444257	RSK activation	-6.5578555902713e-05	0.000110838038903928	0	1.07192576723523e-06	0	-0.00483416210606767	0	0	3.63358894712651e-08	0	0	0	0	0	0	-7.75002820630276e-11	0	3.93631783326047e-06	0	0.0111289703976928	-8.9014361097509e-06	0	-0.0734836503572123	-5.43451198918023e-05	0	0	0	0	0	0	-0.0481268938840967	0	0	0	0	0	1.05497932262746e-05
R-HSA-444411	Rhesus glycoproteins mediate ammonium transport.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R-HSA-444473	Formyl peptide receptors bind formyl peptides and many other ligands	8.80774454474926e-05	-0.00469826394901393	-0.000300153307769527	2.3889285173289e-07	0	0.0011040547249778	0	0	8.4921416545656e-05	-0.000157023851298756	0	-9.79392961739668e-09	0	-0.00833683683334975	0.0244158361028898	3.84042833822293e-07	0	0.0889526759197034	0	-0.000521450877236583	-4.31303098947491e-06	0	-0.000312487761496523	0.0237680516970696	0	0	0	0	0	0	-0.000752779864493799	0	-0.0765716534174027	0	-0.00139036637048188	0	-0.000631511249168639
R-HSA-444821	Relaxin receptors	-1.21922826345265e-08	1.022860374411e-06	0	-7.45576541959491e-12	0	-2.61716628410897e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.02456143604571e-06	3.80230319833045e-06	0	0	0	0	0	0	5.98984519888811e-07	0	0	0	0	0	2.74938929115278e-06
R-HSA-445095	Interaction between L1 and Ankyrins	0.212977269682247	-0.00210323361038507	0	8.58940191762927e-07	0	-0.000253200023082356	0	0	4.15198759621626e-11	-7.7867060474226e-05	0	0	0	-0.00413418071520286	-0.146493524051799	1.19528079355905e-11	-3.8528744369366e-08	0.0031453528662178	0	-3.60237415628956e-05	-0.0104025840033756	0	-0.0735336510117257	0.000427763486983791	0	0	0	0	0	0	-0.096311543921274	0	2.98542091049328e-10	0	-0.00139044188129182	0	0.000283906780504478
R-HSA-445144	Signal transduction by L1	-0.107189842970871	-0.00977674347828607	0	7.22334678079422e-07	0	0.0228462301381156	0	0	0.0204099233358982	-0.00640793685028028	0	0	0	-3.13305684030585e-05	0.0122077936313191	-0.00707124838186821	-1.28429147897887e-08	0.00910577876422097	0	0.022726797709358	-0.0205552416103667	0	-0.577111716351401	-0.0081969095080824	0	0	0	0	0	0	-0.191887605684841	0	-0.0382854365088854	0	-0.00556172970370979	0	0.000609614676594628
R-HSA-445355	Smooth Muscle Contraction	-0.104143270559278	5.71829765819718e-05	0	4.23688013705746e-06	0	0.0215757147689597	0	0	0.00848525151192816	1.0462070786471e-08	0	0	0	5.55460691890795e-07	-1.62787918716295e-06	-2.56303686622236e-11	-0.000658867188164399	0.0904053841829628	0	-0.000709145273272704	-0.00512653116821105	0	-0.0733456713165992	-0.00542109863489028	0	0	0	0	0	0	-0.0961814580473716	0	5.10526858058697e-06	0	-5.03453885070886e-12	0	0.000183914192583769
R-HSA-445717	Aquaporin-mediated transport	3.1487755451886e-05	2.67312755665811e-06	0	-7.32195197572064e-07	0	-0.000162760856169053	0	0	0.0204099232524393	-0.00640734417450491	0	0	0	1.36251404483933e-07	-3.99343723518722e-07	-9.05878246244797e-12	-0.000161630223115288	0.00301743026598793	0	0.000864416766160281	-1.27931837364951e-09	0	-0.0373270938516239	0.00792544150879939	0	0	0	0	0	0	0.0481025614372172	0	1.25240065762366e-06	0	-5.14306650791511e-12	0	-0.000139649238458705
R-HSA-445989	TAK1-dependent IKK and NF-kappa-B activation	-0.0595853937332153	-0.0144080479959538	0	2.08193653742204e-06	0	0.0318097203292411	0	0	0.0204209910273071	-0.0070054682139662	0	0	0	-0.0317559852567471	0.0981905612053247	-0.0565581833980584	0.0866735659603787	0.0103768318190094	0.00736872581601578	0.0493976376477242	-0.0198943815548567	-0.00227099857379052	-0.901281245496572	0.0660698035595726	0	0	0	0	0	0	-0.0466136583716301	0	-0.307320871603225	0	-0.0194611387197938	0	0.00590635770860174
R-HSA-446107	Type I hemidesmosome assembly	-4.51615736492476e-06	-0.00843810046712284	-0.0350341092277127	4.04446510299063e-08	-0.140829169076069	-0.00245972478317502	-0.0130700050612877	-7.75716730294597e-05	5.09925085003354e-05	-0.00303725629535661	0	4.01683479036651e-08	0	-0.00116344784108308	5.52388853531692e-05	-0.0226377315691994	0	-0.000436382940039732	-0.025079478558562	0.0108601791261482	2.63361383760907e-05	0.000126166587432807	-0.144621824412956	-5.36808261670866e-05	0	0	0	0	0	0	0.000105469956638032	0	0	0	4.94271210822998e-09	-0.509062509556718	0.000111773265536453
