X..Pathway.Id	Pathway.Name	hsa-let-7a-5p(+)	hsa-let-7b-5p(+)	hsa-let-7c-5p(+)	hsa-let-7d-5p(+)	hsa-let-7e-5p(+)	hsa-miR-1-3p(-)	hsa-miR-1228-5p(+)	hsa-miR-199a-5p(+)	hsa-miR-200a-3p(-)	hsa-miR-206(-)	hsa-miR-3168(+)	hsa-miR-335-3p(+)	hsa-miR-340-3p(+)	hsa-miR-378a-3p(-)	hsa-miR-432-5p(+)	hsa-miR-4433b-3p(+)	hsa-miR-4433b-5p(+)	hsa-miR-486-3p(+)	hsa-miR-582-3p(-)	hsa-miR-654-3p(+)
R-HSA-373755	Semaphorin interactions	5.51803519699416e-08	-0.0221803578877032	-0.00147740467505007	0	0	-0.0230647414567456	-1.29085733812459e-06	-0.0192657540887576	-0.0563266787284005	0.270844526433887	0	0	-0.693809597426741	0.183321245892002	1.17606522351264e-05	0	0	-0.0285778291809575	0.00185505643218978	0
R-HSA-373760	L1CAM interactions	0	-0.00936322187095862	-0.00731732199481021	0	0	-0.00575150050385123	-2.01788893993282e-06	-0.0139964441418246	-0.0655330922440052	0.167919430952424	0	0	-0.590776564318767	0.157943033928864	0.00323221504686506	0	0	-0.178851579358816	0.00182517472663292	0
R-HSA-375165	NCAM signaling for neurite out-growth	-3.18414782019198e-07	-0.0188385908929735	-0.00864557877431123	0	0	-0.014105557322784	-0.000374447517442785	-0.011059013163797	-0.0537095393900768	-0.0255860391753735	0	0	-0.653233077909486	0.0382355679873696	0.0128687344453623	0	0	-0.179784284298529	-0.00501197201175091	0
R-HSA-375276	Peptide ligand-binding receptors	-0.000124693519003072	-0.0839513230586216	-0.0321338330258609	0	0	0.0783994378923747	-3.48016414617026e-06	-0.0137192191585302	-0.0391686151391852	0.443573263041189	0	0.348685588286796	-0.451498030600314	0.0257439248794469	0.0111981379445867	0	0	-0.012180737159252	0.00187592228431943	0
R-HSA-375280	Amine ligand-binding receptors	0	-0.0135740190163659	9.63472157739317e-06	-0.28582955244762	0	0.00300376260863308	-5.36288698223999e-06	-4.76444364940803e-06	-0.0325885732871222	0.000980529821757411	0	0	-0.0341999016657939	0.00417684043215831	0.00341170693924167	0	0	0.000197297315967461	0.000308003430436246	0
R-HSA-375281	Hormone ligand-binding receptors	0	-1.15113530182641e-07	3.27150253234263e-06	0	0	-1.23036349732102e-05	-4.38862547213541e-05	-3.24509105558821e-07	-0.000228629189328418	-1.01065543341484e-05	0	0	-7.47300444716421e-05	2.82935736130091e-08	-6.73510069127268e-10	0	0	-0.000266940136410107	-5.55996467372746e-08	0
R-HSA-376172	DSCAM interactions	0	-8.58663841993172e-06	0.000292471392159673	0	0	-0.00428311216122767	-1.05186529631406e-06	-0.0109919671433862	0.0048212973332098	-0.0099340095846836	0	0	-0.241877320959966	0.00390269605714795	8.38336234490323e-07	0	0	-0.0629413884231393	1.80620519059728e-05	0
R-HSA-376176	Signaling by ROBO receptors	0.000918197730840806	-0.0460380570401831	-0.0059522753634417	0	0	0.0523879375829444	-7.72858236453505e-05	-0.0165519444515924	-0.0237966767920884	0.158220971532953	0	0	-0.652170777072292	0.172980930913063	3.2532948024871e-05	0	0	-0.0890250666629183	1.88455738122645	0
R-HSA-3769402	Deactivation of the beta-catenin transactivating complex	5.51803519699416e-08	-0.0289811033172068	-0.00571856246689892	0	0	0.0850762860594083	-2.06875528371422e-05	-0.0274843594424009	0.10574801631797	0.271315816100388	0	0.202462599650398	-1.09522996254998	0.0326777833615841	0.0129035219748308	0	0	-0.0130849827470182	0.0596234544807962	0
R-HSA-3772470	Negative regulation of TCF-dependent signaling by WNT ligand antagonists	0	-0.0107338725196637	-0.00325802283327108	0	0	-0.000224413011169545	2.4258770720268e-07	-0.00275470088107515	-0.0191468773301614	0.0176790434094122	0	0	-0.24940775573657	-0.00106690491100511	1.14154069541622e-05	0	0	-0.010377431538413	2.57391694342417	0
R-HSA-379397	Enzymatic degradation of dopamine by COMT	0	-3.11945526635688e-11	8.57765180039109e-08	0	0	0	-0.000535615254563552	0	-3.92176220002327e-10	-0.00125940188078567	0	0	3.01844392436582e-06	-3.54618862774289e-06	-5.38161658701753e-11	0	0	0.000134608785110454	-8.09394843677759e-06	0
R-HSA-379398	Enzymatic degradation of Dopamine by monoamine oxidase	0	2.10106590222055e-06	1.09517679738015e-07	0	0	-2.91402214619099e-10	-0.000539284148699983	0	1.25987554009399e-06	-0.00125940007091858	0	0	2.97188613390114e-06	-3.56512012294048e-06	-1.45912158112004e-09	0	0	0.000134566132893576	0.000276445372813706	0
R-HSA-379401	Clearance of dopamine	0	2.10106590222055e-06	1.09517679738015e-07	0	0	-2.91402214619099e-10	-0.000539282973626994	0	1.25987554009399e-06	-0.0012404545868311	0	0	2.14672229413683e-06	-4.0925117200999e-07	-1.45912158112004e-09	0	0	0.000116284688628495	0.000276456712977575	0
R-HSA-379716	Cytosolic tRNA aminoacylation	0	-5.93542102786433e-09	-0.000516752420809983	0	0	-8.36994361203624e-09	-0.0227207722308217	-7.80658922858496e-08	8.91483324060986e-08	0.00126782582619779	0	0	-0.0344087498851214	5.90002004574413e-07	-6.11896450510843e-07	0	0	2.52840973408685e-05	9.00288129965213e-06	0
R-HSA-379724	tRNA Aminoacylation	0	-7.28904508596089e-09	-0.000634602965291578	0	0	-1.02787815840984e-08	-0.0334677142873037	-9.58694936510796e-08	1.09231523070411e-07	0.00127598678593878	0	0	-0.0344101629577153	6.09322546470006e-07	-5.33962109873836e-07	0	0	4.00073514644388e-05	1.9828221414576e-05	0
R-HSA-379726	Mitochondrial tRNA aminoacylation	0	-5.90940553094017e-09	-0.000514490456355465	0	0	-8.33325737844435e-09	-0.0224404458748801	-7.77237222913184e-08	8.7675538330412e-08	1.23734552818221e-05	0	0	-6.20301669603272e-06	3.06961778317127e-08	3.40231559018029e-07	0	0	3.26499477934413e-05	1.08302111833967e-05	0
R-HSA-380095	Tachykinin receptors bind tachykinins	0	3.90893848438049e-07	-2.38379801329769e-08	0	0	0	-2.68849448371717e-08	0	2.74180157253299e-07	0.221441671395901	0	0	3.82853772891753e-08	1.13860467477439e-06	-2.42758990536322e-10	0	0	6.70970841855483e-06	1.11459515813511e-06	0
R-HSA-380108	Chemokine receptors bind chemokines	0	-0.0454795828374822	-0.0249818735104571	0	0	0.0809549407914008	-1.55830913290624e-06	-0.00279113337485669	-0.039918475701649	0.216553460819337	0	0.348685588286796	-0.34749747281717	0.021799849328104	0.00783120201906163	0	0	-0.00321334743286581	0.00256853212246203	0
R-HSA-380259	Loss of Nlp from mitotic centrosomes	0	-0.013008419115768	0.00022949001194539	0	0	-0.000109847320746784	-3.95893462940605e-07	-0.00274677394754727	0.00239497777540784	0.00454438673486658	0	0	-0.276694396041057	0.0222141541228287	0.00322113151239949	0	0	-0.00244721627816178	0.000732787862237153	0
R-HSA-380270	Recruitment of mitotic centrosome proteins and complexes	0	-0.013008419115768	0.00022949001194539	0	0	-0.000109847320746784	-3.95893462940605e-07	-0.00274677394754727	0.00239497777540784	0.00454438673486658	0	0	-0.276694396041057	0.0222141541228287	0.00322113151239949	0	0	-0.00244642357941487	0.000732787862237153	0
R-HSA-380284	Loss of proteins required for interphase microtubule organization from the centrosome	0	-0.013008419115768	0.00022949001194539	0	0	-0.000109847320746784	-3.95893462940605e-07	-0.00274677394754727	0.00239497777540784	0.00454438673486658	0	0	-0.276694396041057	0.0222141541228287	0.00322113151239949	0	0	-0.00244721627816178	0.000732787862237153	0
R-HSA-380287	Centrosome maturation	0	-0.013008419115768	0.00022949001194539	0	0	-0.000109847320746784	-3.95893462940605e-07	-0.00274677394754727	0.00239497777540784	0.00454438673486658	0	0	-0.276694396041057	0.0222141541228287	0.00322113151239949	0	0	-0.00244642357941487	0.000732787862237153	0
R-HSA-380320	Recruitment of NuMA to mitotic centrosomes	0	-0.013008419115768	0.00022949001194539	0	0	-0.000109847320746784	-3.95893462940605e-07	-0.00274677394754727	0.00239497777540784	0.00454438673486658	0	0	-0.276694396041057	0.0222141541228287	0.00322113151239949	0	0	-0.00244642355977472	0.000732787862237153	0
R-HSA-380612	Metabolism of serotonin	0	-3.11945526635688e-11	8.57765180039109e-08	0	0	0	1.31617410202544e-10	0	-3.92176220002327e-10	-0.00125940126777653	0	0	3.01856107517963e-06	-3.54813849980379e-06	-5.38161658701753e-11	0	0	0.000119342797376144	-8.07583103890898e-06	0
R-HSA-380615	Clearance of seratonin	0	-3.11945526635688e-11	8.57765180039109e-08	0	0	0	-1.67952401568047e-09	0	-3.92176220002327e-10	-0.00142448395033918	0	0	-1.88869531066234e-05	0.00425889474346957	-5.38161658701753e-11	0	0	0.000126424230793686	-7.01187584025073e-06	0
R-HSA-380972	Energy dependent regulation of mTOR by LKB1-AMPK	0	-0.000865545764492272	-0.1609496309605	0	0	-0.00382234164422233	9.2374799361997e-08	-0.00275063190907108	-0.0448392958417723	0.01197871184755	0	0	-0.208016096038524	0.00891600675710099	0.00344793631368337	0	0	-0.0023282582508802	0.00096260124510514	0
R-HSA-380994	ATF4 activates genes in response to endoplasmic reticulum  stress	0.00529313986014111	-0.0276863383932928	-0.155919026491569	0	0	-0.0602963906171059	-0.000468689634790711	0.0200256395119687	-0.0158712405230691	0.116505666966538	0	0	-0.318299227720669	0.0663590404880628	0.00816105539763536	0	0	0.00952552901220542	4.57185051295807e-05	0
R-HSA-381033	ATF6 (ATF6-alpha) activates chaperones	0	-0.015829308528093	-0.00199920137279223	0	0	-0.00419151240466332	-4.33526108232725e-07	-3.28868027515163e-07	-0.00333067353549853	-0.0118033661938822	0	0	-0.0687391690111631	-0.000259262611380294	-0.000174778354369119	0	0	-0.00160868673655698	5.70366340751789e-06	0
R-HSA-381038	XBP1(S) activates chaperone genes	7.33898681200224e-06	-3.16928376342625e-05	0.000437169507668518	0	0	-9.34536023881794e-05	-7.13116758806627e-07	-0.00549354424096803	0.0111476425023232	0.0197687724371832	0	0	-0.207011639735582	0.00086210229255461	-3.16522461115171e-06	0	0	-0.0670699110655828	0.0145982687768345	0
R-HSA-381042	PERK regulates gene expression	0.00529313986014111	-0.0276788906527031	-0.155916450229761	0	0	-0.060339158204854	-0.0004688060828817	0.0200256395119687	-0.0146379283540739	0.116514822616782	0	0	-0.386846795119578	0.0662349771107206	0.00797466290290799	0	0	0.00953128894724993	4.67706853276953e-05	0
R-HSA-381070	IRE1alpha activates chaperones	7.33898681200224e-06	-2.4260448830118e-05	0.000607504872870133	0	0	-0.00435268467730433	-9.28311669168413e-07	-0.0851509604968621	0.00659237751323738	0.0155306764550613	0	0	-0.241918312684577	0.000845216681744164	-0.000189668736318387	0	0	-0.0670675563112454	0.0146016381206671	0
R-HSA-381119	Unfolded Protein Response (UPR)	0.00530047884695312	-0.0276996580852371	-0.15547851366344	0	0	-0.0604578516950935	-0.000470533875809666	-0.0651253209848936	-0.00478619963127356	0.144104337864698	0	0	-0.593860058717725	0.0671037511424414	0.00797148983942313	0	0	-0.0585184363390943	0.014637129586482	0
R-HSA-381183	ATF6 (ATF6-alpha) activates chaperone genes	0	-0.015829308528093	-0.00199920137279223	0	0	-0.00419151240466332	-4.33570971320369e-07	-3.28868027515163e-07	-0.00333067353549862	-0.0118029210854917	0	0	-0.0687391456767198	-0.000259344949085659	-0.000174778354369119	0	0	-0.00161024908694118	5.70287022979397e-06	0
R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	-0.137537715985857	-0.102123683445313	-0.394721748570857	0	0	-0.0549267795559463	-4.07431453335436e-06	-0.00201582888811394	-0.0611116605785722	-0.0045706786818545	0	0	-1.11719464885729	0.0765510843400262	0.0196181347480376	0	0	-0.00985877513370526	-0.00439692259984903	0
R-HSA-381426	Regulation of IGF Activity by IGFBP	-0.00781621126959666	-0.0851588120100178	-0.18249538905954	0	0	-0.042290694505584	-5.13296775635258e-06	-0.0971300423144789	-0.0190780588178085	0.21929209593896	0	0	-0.697099035715115	0.0266648663675039	0.019690284194926	0	0	-0.00961770285738905	0.00055128882962572	0
R-HSA-381676	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	0	-1.42927302221991e-05	-0.00225338797890396	0	0	0.00266354987638333	-1.75141601565346e-06	-0.0056643507259397	0.00318513713907875	0.0024128250327572	0	0	-0.0350427181090223	-0.0056480019603294	3.61594835884243e-07	0	0	-0.0561019940138721	-3.31506716726167e-06	0
R-HSA-381753	Olfactory Signaling Pathway	0	-2.11183190752076e-07	-0.00434456559753913	0	0	1.21444095898463e-07	3.06400394583473e-05	-6.56323789771083e-07	1.54664930870094e-06	0.00111879297142191	0	0	-4.04725155348772e-05	0.00499272260260344	2.87316041447519e-06	0	0	-0.016854633162967	3.05434961578093e-07	0
R-HSA-381771	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)	0.00999815306915543	-0.0357444938787563	0.0150129217380681	0	0	0.0125660479058436	-8.67823916148404e-08	-0.00824859018883028	-0.0358770391624289	-0.0466650400024347	0	-1.41723819755278	-0.275564527283401	0.0123022535759094	1.20121518721658e-05	0	0	-0.0258541447530228	-0.00122582290139366	0
R-HSA-382551	Transport of small molecules	-0.116787609315675	-0.0778788581357586	-0.0728130406974223	-0.28582955244762	0	0.239266342823715	-0.0143312946377612	-0.0870603798148828	0.0351139234639307	-0.0665048650615448	0	0	-0.750971723868125	0.586557541079806	0.0222706256659131	0	0	-0.258652844812172	1.88761492410492	0
R-HSA-382556	ABC-family proteins mediated transport	0.000918197730840806	-0.0428291074660061	-6.35456090173067e-06	0	0	0.0688087785470857	-6.4728875347609e-06	-0.00565516590247014	-0.0363875329868831	-0.0143522240329799	0	0	-0.185630847658674	0.16585955676376	2.96628897931748e-05	0	0	-0.045693322977028	1.8773470670875	0
R-HSA-383280	Nuclear Receptor transcription pathway	-0.174673615384656	-0.0597080113610923	-0.0233484137404849	0	0	-0.0615459132699838	-2.54022378053302e-06	0.00178339490247078	0.0362503646506816	0.134033044128802	0	0	-0.954416348889364	0.0998418322730849	0.00969581450656791	0	0	-0.00558799622443546	1.607364726078e-05	0
R-HSA-3858494	Beta-catenin independent WNT signaling	0.000915161362683263	-0.115275569420644	-0.00808744213781158	0	0	-0.0117500677624897	-0.000228356539336656	-0.0395127336863145	-0.0373086202254123	-0.0232109394312677	0	0	-1.14323269091735	0.226798143729252	-0.324503426127274	0	0	-0.128846629225201	1.63703712885072	0
R-HSA-388396	GPCR downstream signalling	-0.000383775492185355	-0.0778931720142414	-0.0182151451320266	-0.28582955244762	0	0.0786511159118056	-0.00358931218101629	-0.120739666751367	-0.0499359277725832	0.443134778028729	0	-0.00899833776223989	-1.08820628149666	0.298411329936728	0.0258274479971364	0	0	-1.6532687545849	-0.0908332858849614	0
R-HSA-388479	Vasopressin-like receptors	0	-1.6024926454907e-10	4.16952188827396e-10	0	0	2.65622323466663e-08	-4.64423177541389e-09	-4.86961878251901e-10	-1.69276339333552e-05	-5.25297987647551e-05	0	0	4.33760187978096e-07	-3.67519606665593e-07	-4.88758244773812e-12	0	0	-1.90577240779315e-05	1.81835627406006e-06	0
R-HSA-388841	Costimulation by the CD28 family	1.56505273274747e-05	-0.0145877512781374	-0.32089810765477	0	0	-0.0130881459022274	-1.10612333917023e-05	-0.0109809316798116	0.0126131348222415	0.150745170756759	0	0	-0.659194380351262	0.102704956192752	0.0162842273656619	0	0	-0.184619435869875	0.073605272811263	0
R-HSA-388844	Receptor-type tyrosine-protein phosphatases	0	-3.23697243182869e-05	0.00262604184765436	0	0	-9.43446478996947e-05	-1.45464494129356e-06	-0.00837490341820742	0.0803112650011806	0.02030928117416	0	0	-0.209738702786997	0.00381281207863828	-4.60683253543508e-06	0	0	-9.82372844143766e-05	7.06986692759042e-06	0
R-HSA-389356	CD28 co-stimulation	5.51803519699416e-08	-0.0162788089692766	-0.315825867167186	0	0	-0.00875002634879278	-1.00292975000685e-05	-0.00823696362231319	0.00855847019151768	0.157940722280005	0	0	-0.554053760202894	0.0373134580881498	0.0162832050825398	0	0	-0.21588087111385	0.00180619417678172	0
R-HSA-389357	CD28 dependent PI3K/Akt signaling	5.51803519699416e-08	-0.00976119619072948	-0.31376415758104	0	0	-0.00467095163056006	-9.11380073693485e-07	-0.00549289643950359	0.00425738282886238	0.160200835784808	0	0	-0.414305622120444	0.0369036388487957	0.0162785393856444	0	0	-0.119725010920258	0.00170656232456121	0
R-HSA-389359	CD28 dependent Vav1 pathway	0	-0.00132501941730558	0.000252346948984398	0	0	0.00238534612948141	-4.85718796224241e-07	-0.00275004219548417	0.0115593013483958	0.0106689216501321	0	0	-0.1730982575012	-0.00360362638886925	-1.53726859682725e-07	0	0	-0.0660190807303924	8.40162326287704e-05	0
R-HSA-389397	Orexin and neuropeptides FF and QRFP bind to their respective receptors	0	0	0	0	0	0	-2.70649644946297e-09	0	0	0	0	0	0	0	0	0	0	-3.37602513373842e-09	2.22821138425471e-12	0
R-HSA-389513	CTLA4 inhibitory signaling	1.47331539759744e-05	-0.00277848433047574	0.00470029929777417	0	0	-0.0100610744162792	-1.06030413767507e-05	-0.00274178466814688	0.000237467604394983	0.156982189664698	0	0	-0.243060799386274	0.0821581061967007	0.0128473053015715	0	0	-0.0245634831190063	0.0709792781313879	0
R-HSA-389542	NADPH regeneration	0	0	9.12951268520896e-17	0	0	0	-9.80737681527517e-10	0	-1.83373962185533e-07	7.31744623429921e-06	0	0	-2.02173983145676e-07	-0.000131454875551642	-2.88069334424539e-14	0	0	4.61142763473744e-06	2.40125082554515e-08	0
R-HSA-389599	Alpha-oxidation of phytanate	0	-1.20467177528849e-06	-9.81684123514504e-06	0	0	-2.69859480823453e-05	-0.000943811834084652	-2.44738268128096e-07	1.64999083731703e-07	-9.22697018411233e-06	0	0	-5.04214267632683e-06	0.0275596670585327	7.28846228683782e-09	0	0	6.01427926910735e-06	2.57683853149115e-08	0
R-HSA-389661	Glyoxylate metabolism and glycine degradation	0	-1.57929622546551e-05	0.000222805915208461	0	0	0.00256579470464817	-0.229004103091427	-1.14890393998969e-05	-0.00184338026621594	-1.54687218518576e-05	0	0	-0.0017371205185412	3.7368190058676e-05	-1.33816866895805e-07	0	0	-0.000455191691650768	0.00987068383348886	0
R-HSA-389887	Beta-oxidation of pristanoyl-CoA	0	4.61479553406173e-09	-5.16011469813467e-09	0	0	-9.81247684264437e-08	4.05043398319448e-08	0	2.74293878199277e-06	1.46216390718031e-06	0	0	-0.0348782353889503	1.51099083238261e-09	7.31817968037496e-11	0	0	3.45244503773788e-05	3.16164443968738e-05	0
R-HSA-3899300	SUMOylation of transcription cofactors	-0.147829834665369	-0.0276460899773475	0.000683499145372762	0	0	0.00855676869686212	-4.21360290766364e-06	-0.0895639256700267	-0.0109676251555071	-0.00617144707608079	0	0	-0.771391843709247	0.00349234440507492	0.00965643708877128	0	0	-0.00378550620902197	3.05496451879937e-05	0
R-HSA-389948	PD-1 signaling	0	0.00173590227814395	-0.00644893837327762	0	0	-0.000173735400504221	-2.95529972798753e-07	-0.00275150784097122	0.00718827394059777	-0.0053961919405934	0	0	-0.102691641430518	0.00857284839493503	3.0536711669155e-06	0	0	0.0363708835634134	4.5564727180116e-05	0
R-HSA-389957	Prefoldin mediated transfer of substrate  to CCT/TriC	0	0.00511322987418083	5.93725586708972e-05	0	0	-4.27675877481292e-05	-9.96198475275557e-08	0	0.0043012714126988	0.00417451083239431	0	0	-0.0684417546380768	-4.46548474768398e-05	-3.42100630327122e-06	0	0	8.23140378976329e-06	-1.20593958315114e-05	0
R-HSA-389958	Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	0	0.00511322987418083	5.93725586708972e-05	0	0	-4.27675877481292e-05	-1.06410694307884e-07	0	0.0043012714126988	0.00417455931422551	0	0	-0.068441754569546	-4.46547180279446e-05	-3.42100630327122e-06	0	0	6.47261916062551e-06	-1.20671591490994e-05	0
R-HSA-389960	Formation of tubulin folding intermediates by CCT/TriC	0	-2.04695046470654e-11	1.61400206639553e-06	0	0	-4.27675877481292e-05	-1.06417584659464e-07	0	0.00123330880859661	0.00417023184697903	0	0	-0.0683284447871469	1.41674083579477e-06	-1.06689712233092e-09	0	0	-6.2093945692975e-06	-4.07027020632526e-09	0
R-HSA-389977	Post-chaperonin tubulin folding pathway	0	-1.37901928464817e-08	1.61686876233232e-06	0	0	-4.27675877481292e-05	-1.07777914990142e-07	0	0.00123293252140641	0.0061206765146913	0	0	-0.102715178557594	2.33554354528683e-06	-9.54683528223735e-07	0	0	-0.000139453794913279	2.75093573921504e-06	0
R-HSA-390247	Beta-oxidation of very long chain fatty acids	0	-3.28509579039056e-08	-5.59246535194746e-07	0	0	1.8566780303018e-10	-2.58794487292848e-09	-7.62942219372076e-09	-2.19083418495404e-07	-5.16251475870244e-06	0	0	-2.71817198729731e-07	-3.35305330876374e-07	1.37664415490795e-10	0	0	-0.0260335776803415	-5.55156993629056e-07	0
R-HSA-390450	Folding of actin by CCT/TriC	0	0.00511322989465033	5.77585566045016e-05	0	0	0	6.890351580977e-12	0	0.0030679626041022	4.32746724647714e-06	0	0	-0.000113309782398974	-4.60714588637393e-05	-3.41993940614888e-06	0	0	1.2682013729923e-05	-1.20630888788931e-05	0
R-HSA-390466	Chaperonin-mediated protein folding	-0.00755697168220012	-0.107896742866145	-0.0324006783065824	0	0	-0.0499564611594213	-5.29793886048613e-06	-0.00472923777560195	-0.0301439829964146	0.0337187745940032	0	0.202462599650398	-1.11088827855777	0.0655924738803139	0.00993549109369621	0	0	-0.0157277918849812	0.00872748507408708	0
R-HSA-390471	Association of TriC/CCT with target proteins during biosynthesis	-0.00755697168220012	-0.10789677617624	-0.0324012441767661	0	0	-0.0499564600772454	-5.28476627023282e-06	-0.00472923777560195	-0.0301439211675782	0.0337338526071288	0	0.202462599650398	-1.11087781487025	0.0654803388476133	0.00993549148997926	0	0	-0.0157208023307815	0.00872744546401671	0
R-HSA-390522	Striated Muscle Contraction	0	0.00514607786862558	-0.00433191140664863	0	0	-0.0156199930643131	-1.34646937751101e-07	-7.25038415169636e-06	-0.070729748370287	-0.00899848207243975	0	0	-0.141338789292949	0.0128964571188362	-5.40387281961166e-07	0	0	0.00106755119634227	-7.1244188184746e-06	0
R-HSA-390648	Muscarinic acetylcholine receptors	0	-0.00668172979747682	4.77262923716352e-06	0	0	0	-3.54045122714533e-08	0	0.00315560976382304	0.000116038399869437	0	0	-5.50563243792349e-05	-4.07969399956986e-05	4.41597696310887e-06	0	0	-1.61458016447339e-05	1.00098091665212e-06	0
R-HSA-390650	Histamine receptors	0	-1.35750487173264e-05	2.66267037829922e-08	0	0	0.00267210071326649	-2.71737311280415e-07	0	-1.33395374370238e-05	0.00427844057698586	0	0	-0.00125286506908703	8.30331316017874e-06	1.19500239048064e-08	0	0	-2.06787165775961e-05	0.00031281378316202	0
R-HSA-390651	Dopamine receptors	0	-0.00687857527547534	4.74711082312143e-06	-0.28582955244762	0	0.000232161942913435	-3.04542645472753e-06	-4.75509139156815e-06	-0.0357381258077236	9.19502783088536e-05	0	0	-0.0328773042268298	-7.92207033199952e-05	0.00340727890824506	0	0	6.09873735722385e-06	1.28232818706138e-06	0
R-HSA-390666	Serotonin receptors	0	-3.18311761873152e-11	8.75270591876643e-08	0	0	0	-1.70048923342382e-07	0	-3.95986018211237e-10	-0.00129989401471345	0	0	-3.09686078748702e-06	-1.92109372646156e-06	-5.49144549695666e-11	0	0	8.5452042307197e-05	-8.90359526395475e-06	0
R-HSA-390696	Adrenoceptors	0	-1.3886286518613e-07	8.27754137577366e-10	0	0	9.9499952453154e-05	-1.31341676588867e-06	-9.35225783986385e-09	7.28269020134847e-06	-0.0022060054190025	0	0	-1.15788888180067e-05	0.00429047585965804	1.58924055364897e-10	0	0	0.000142683484847424	1.80948829903411e-06	0
R-HSA-390918	Peroxisomal lipid metabolism	0	-1.23290793765833e-06	-1.03812478850379e-05	0	0	-2.70838871829687e-05	-0.000943773917689693	-2.52367690321816e-07	2.68885444722908e-06	-1.29273210356345e-05	0	0	-0.0348835493488254	0.0275593332641926	7.49930849913237e-09	0	0	-0.0259929812716696	3.10870557885597e-05	0
R-HSA-391160	Signal regulatory protein family interactions	0	-2.74057660330173e-05	-0.00445337226271224	0	0	-0.00808833363132512	-3.09009857625988e-07	-0.00274278539369229	-0.000225637854857463	0.00812283232376595	0	0	-0.176045741524962	0.0226677432541782	1.89481659693625e-06	0	0	-0.0260583370522715	0.000188125349533217	0
R-HSA-391251	Protein folding	-0.00755697168220012	-0.107896743246524	-0.0324006782948034	0	0	-0.0499564611594213	-5.29793537977959e-06	-0.00472923777560195	-0.0301439934153299	0.0337430484428492	0	0.202462599650398	-1.11107083461254	0.0655924861817476	0.00993548602147276	0	0	-0.0157312993822766	0.00872754212506844	0
R-HSA-391903	Eicosanoid ligand-binding receptors	0	-1.62365317131553e-07	-4.10979871742131e-06	0	0	5.46169195543687e-05	-1.97906226785758e-06	-2.86209914558191e-05	0.00209724736352844	0.00662530200183797	0	0	-0.0363470899964214	-3.01057167810999e-05	2.43271770026316e-09	0	0	2.90761445004231e-05	8.61717604801054e-07	0
R-HSA-391906	Leukotriene receptors	0	0	0	0	0	0	-5.86775150461924e-08	0	0	0	0	0	0	0	0	0	0	-7.42441924976407e-08	4.83081760745136e-11	0
R-HSA-391908	Prostanoid ligand receptors	0	-1.62167485782113e-07	1.16301649579335e-06	0	0	7.02595402451789e-05	-1.9023523667072e-06	-2.8623975607481e-05	0.00209722048402458	0.00663236126106298	0	0	-0.0363456877570641	-4.05919791030516e-05	-5.87162216850415e-10	0	0	2.85259305828378e-05	8.52974135500621e-07	0
R-HSA-392023	Adrenaline signalling through Alpha-2 adrenergic receptor	0	0	0	0	0	0	1.13531864844581e-16	0	0	0	0	0	0	0	0	0	0	-4.91432185308258e-06	-2.09256675611777e-18	0
R-HSA-392154	Nitric oxide stimulates guanylate cyclase	-3.88120481267248e-08	-1.65297040617738e-05	-0.00448770529230921	0	0	-0.00667860096446098	-3.40956351937076e-07	-0.00566964883914328	0.00936132761314183	0.00569167070650398	0	0	-0.137072636498367	0.00835939546780089	1.84263741937944e-06	0	0	-0.00023768477389151	-5.01295022500417e-07	0
R-HSA-392170	ADP signalling through P2Y purinoceptor 12	0	-0.0158795122511634	2.60194856753923e-05	0	0	1.7685107602187e-05	6.3661425094536e-09	-4.73503109575859e-06	-0.035779194463667	-7.56675294245836e-05	0	0	-0.0681104007411076	8.79042946654563e-05	1.25299448517168e-05	0	0	7.25344810201365e-06	-0.000351737339214981	0
R-HSA-392451	G beta:gamma signalling through PI3Kgamma	5.51803519699416e-08	-0.00793998890589898	0.0114109112887301	0	0	0.00307262933801555	-9.47338501309717e-07	-0.00824851991393201	0.00875837082416523	0.176689652520453	0	0	-0.448813714667573	0.0120376055792816	0.0128437003689721	0	0	-0.0492648209977817	2.54378835293638e-05	0
R-HSA-392499	Metabolism of proteins	-0.721343439674805	-0.161308647124036	-1.11431567698093	-0.342995462937144	-0.874223122592999	0.162820539791097	-0.0388194830413832	-0.268160558614817	0.508742467071899	0.488197723050604	0	-1.41723819755278	-3.3029846568792	0.805523016792504	0.017217665576536	0	0	-0.408415792398717	4.74554363237297	0
R-HSA-392517	Rap1 signalling	0	-1.35897855632175e-05	-5.2175605718437e-05	0	0	-0.00415529043875483	-1.0995405765843e-06	1.58866291868912e-06	0.000943608540251342	0.00675127032130715	0	0	-0.103781185948058	0.00450060748199397	-1.92399572401684e-06	0	0	-0.0324359026974542	7.1397235807021e-05	0
R-HSA-392518	Signal amplification	0	-0.0158799305257612	0.000132757868535766	0	0	-0.00418334340827356	-1.19554120180244e-06	-0.00826968651450585	-0.0354206633424033	0.00852557401005174	0	0	-0.209227422351755	-0.000236934087041402	1.23964581419284e-05	0	0	-0.0212497252002484	-0.000346036382534475	0
